"Plot Title: EC1"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Full Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °F (LGR S/N: 20636125, SEN S/N: 20636125)","Coupler Detached (LGR S/N: 20636125)","End Of File (LGR S/N: 20636125)"
6090,10/16/19 10:45:00 PM,15.9,14.1,46.45,,
6091,10/16/19 11:00:00 PM,15.8,14.1,46.45,,
6092,10/16/19 11:15:00 PM,15.8,14.1,46.44,,
6093,10/16/19 11:30:00 PM,15.8,14.1,46.44,,
6094,10/16/19 11:45:00 PM,15.8,14.1,46.38,,
6095,10/17/19 12:00:00 AM,15.7,14.1,46.29,,
6096,10/17/19 12:15:00 AM,15.7,14.1,46.24,,
6097,10/17/19 12:30:00 AM,15.7,14.1,46.22,,
6098,10/17/19 12:45:00 AM,15.7,14.1,46.20,,
6099,10/17/19 01:00:00 AM,15.7,14.1,46.20,,
6100,10/17/19 01:15:00 AM,15.7,14.1,46.13,,
6101,10/17/19 01:30:00 AM,15.7,14.1,46.08,,
6102,10/17/19 01:45:00 AM,15.7,14.1,46.08,,
6103,10/17/19 02:00:00 AM,15.7,14.1,46.06,,
6104,10/17/19 02:15:00 AM,15.7,14.1,46.06,,
6105,10/17/19 02:30:00 AM,15.7,14.1,46.06,,
6106,10/17/19 02:45:00 AM,15.7,14.1,46.02,,
6107,10/17/19 03:00:00 AM,15.7,14.1,46.00,,
6108,10/17/19 03:15:00 AM,15.7,14.1,45.95,,
6109,10/17/19 03:30:00 AM,15.7,14.1,45.84,,
6110,10/17/19 03:45:00 AM,15.6,13.7,45.77,,
6111,10/17/19 04:00:00 AM,15.6,14.1,45.73,,
6112,10/17/19 04:15:00 AM,15.6,14.1,45.66,,
6113,10/17/19 04:30:00 AM,15.7,13.7,45.59,,
6114,10/17/19 04:45:00 AM,15.6,14.1,45.55,,
6115,10/17/19 05:00:00 AM,15.7,14.1,45.52,,
6116,10/17/19 05:15:00 AM,15.5,13.7,45.43,,
6117,10/17/19 05:30:00 AM,15.5,13.4,45.36,,
6118,10/17/19 05:45:00 AM,15.5,14.1,45.32,,
6119,10/17/19 06:00:00 AM,15.5,13.7,45.36,,
6120,10/17/19 06:15:00 AM,15.5,13.7,45.36,,
6121,10/17/19 06:30:00 AM,15.5,13.4,45.41,,
6122,10/17/19 06:45:00 AM,15.5,13.7,45.41,,
6123,10/17/19 07:00:00 AM,15.5,14.1,45.43,,
6124,10/17/19 07:15:00 AM,15.5,14.1,45.43,,
6125,10/17/19 07:30:00 AM,15.6,13.7,45.46,,
6126,10/17/19 07:45:00 AM,15.6,13.7,45.46,,
6127,10/17/19 08:00:00 AM,15.6,14.1,45.48,,
6128,10/17/19 08:15:00 AM,15.6,14.1,45.52,,
6129,10/17/19 08:30:00 AM,15.6,13.4,45.59,,
6130,10/17/19 08:45:00 AM,15.6,14.1,45.66,,
6131,10/17/19 09:00:00 AM,15.7,14.1,45.84,,
6132,10/17/19 09:15:00 AM,15.7,14.1,46.06,,
6133,10/17/19 09:30:00 AM,15.7,14.1,46.24,,
6134,10/17/19 09:45:00 AM,15.7,14.1,46.36,,
6135,10/17/19 10:00:00 AM,15.6,14.1,46.38,,
6136,10/17/19 10:15:00 AM,15.6,13.7,46.40,,
6137,10/17/19 10:30:00 AM,15.6,13.7,46.40,,
6138,10/17/19 10:45:00 AM,15.6,13.7,46.47,,
6139,10/17/19 11:00:00 AM,15.7,14.1,46.58,,
6140,10/17/19 11:15:00 AM,15.7,14.1,46.81,,
6141,10/17/19 11:30:00 AM,15.8,14.1,47.12,,
6142,10/17/19 11:45:00 AM,15.8,14.1,47.41,,
6143,10/17/19 12:00:00 PM,15.9,14.1,47.61,,
6144,10/17/19 12:15:00 PM,15.9,14.1,47.86,,
6145,10/17/19 12:30:00 PM,15.9,14.4,48.22,,
6146,10/17/19 12:45:00 PM,16.6,14.8,48.65,,
6147,10/17/19 01:00:00 PM,16.1,14.1,49.26,,
6148,10/17/19 01:15:00 PM,16.2,14.8,49.91,,
6149,10/17/19 01:30:00 PM,16.4,14.4,50.25,,
6150,10/17/19 01:45:00 PM,16.8,14.8,50.50,,
6151,10/17/19 02:00:00 PM,16.4,14.8,50.88,,
6152,10/17/19 02:15:00 PM,16.4,14.0,51.21,,
6153,10/17/19 02:30:00 PM,16.5,14.8,51.58,,
6154,10/17/19 02:45:00 PM,16.5,14.8,51.96,,
6155,10/17/19 03:00:00 PM,16.5,14.4,52.09,,
6156,10/17/19 03:15:00 PM,16.5,14.4,52.25,,
6157,10/17/19 03:30:00 PM,16.5,14.8,52.16,,
6158,10/17/19 03:45:00 PM,16.3,14.4,52.03,,
6159,10/17/19 04:00:00 PM,16.2,14.4,51.82,,
6160,10/17/19 04:15:00 PM,16.3,14.4,51.89,,
6161,10/17/19 04:30:00 PM,16.3,14.0,51.84,,
6162,10/17/19 04:45:00 PM,16.3,14.4,51.80,,
6163,10/17/19 05:00:00 PM,16.3,14.8,51.73,,
6164,10/17/19 05:15:00 PM,16.2,14.0,51.60,,
6165,10/17/19 05:30:00 PM,16.2,14.4,51.46,,
6166,10/17/19 05:45:00 PM,16.3,14.4,51.21,,
6167,10/17/19 06:00:00 PM,16.3,14.0,50.88,,
6168,10/17/19 06:15:00 PM,16.3,14.4,50.68,,
6169,10/17/19 06:30:00 PM,16.3,14.8,50.49,,
6170,10/17/19 06:45:00 PM,16.3,14.8,50.29,,
6171,10/17/19 07:00:00 PM,16.4,14.4,50.13,,
6172,10/17/19 07:15:00 PM,16.4,14.8,49.96,,
6173,10/17/19 07:30:00 PM,16.4,14.4,49.80,,
6174,10/17/19 07:45:00 PM,16.4,14.4,49.59,,
6175,10/17/19 08:00:00 PM,16.4,14.8,49.33,,
6176,10/17/19 08:15:00 PM,16.4,14.4,49.23,,
6177,10/17/19 08:30:00 PM,16.4,14.4,49.12,,
6178,10/17/19 08:45:00 PM,16.4,14.8,48.96,,
6179,10/17/19 09:00:00 PM,16.3,14.4,48.78,,
6180,10/17/19 09:15:00 PM,16.2,14.4,48.63,,
6181,10/17/19 09:30:00 PM,16.4,14.4,48.38,,
6182,10/17/19 09:45:00 PM,16.4,14.4,48.16,,
6183,10/17/19 10:00:00 PM,16.4,14.5,47.98,,
6184,10/17/19 10:15:00 PM,16.4,14.8,47.82,,
6185,10/17/19 10:30:00 PM,16.5,14.8,47.75,,
6186,10/17/19 10:45:00 PM,16.5,14.5,47.68,,
6187,10/17/19 11:00:00 PM,16.2,14.5,47.64,,
6188,10/17/19 11:15:00 PM,16.1,14.1,47.70,,
6189,10/17/19 11:30:00 PM,16.1,14.1,47.75,,
6190,10/17/19 11:45:00 PM,16.1,14.1,47.77,,
6191,10/18/19 12:00:00 AM,16.1,14.1,47.75,,
6192,10/18/19 12:15:00 AM,16.1,14.1,47.71,,
6193,10/18/19 12:30:00 AM,16.1,14.1,47.64,,
6194,10/18/19 12:45:00 AM,16.1,14.1,47.53,,
6195,10/18/19 01:00:00 AM,16.0,14.1,47.48,,
6196,10/18/19 01:15:00 AM,16.0,14.1,47.43,,
6197,10/18/19 01:30:00 AM,16.0,14.1,47.43,,
6198,10/18/19 01:45:00 AM,16.4,14.8,47.50,,
6199,10/18/19 02:00:00 AM,16.5,14.5,47.53,,
6200,10/18/19 02:15:00 AM,16.4,14.8,47.48,,
6201,10/18/19 02:30:00 AM,16.5,14.5,47.43,,
6202,10/18/19 02:45:00 AM,16.5,14.5,47.39,,
6203,10/18/19 03:00:00 AM,16.4,14.5,47.41,,
6204,10/18/19 03:15:00 AM,16.4,14.5,47.41,,
6205,10/18/19 03:30:00 AM,16.4,14.8,47.35,,
6206,10/18/19 03:45:00 AM,16.3,14.5,47.34,,
6207,10/18/19 04:00:00 AM,16.2,14.1,47.34,,
6208,10/18/19 04:15:00 AM,16.2,14.5,47.26,,
6209,10/18/19 04:30:00 AM,16.2,14.1,47.28,,
6210,10/18/19 04:45:00 AM,16.4,14.1,47.32,,
6211,10/18/19 05:00:00 AM,16.4,14.5,47.34,,
6212,10/18/19 05:15:00 AM,16.5,14.5,47.34,,
6213,10/18/19 05:30:00 AM,16.4,14.5,47.32,,
6214,10/18/19 05:45:00 AM,16.4,14.5,47.26,,
6215,10/18/19 06:00:00 AM,16.4,14.5,47.25,,
6216,10/18/19 06:15:00 AM,16.4,14.5,47.23,,
6217,10/18/19 06:30:00 AM,16.4,14.5,47.25,,
6218,10/18/19 06:45:00 AM,16.4,14.1,47.23,,
6219,10/18/19 07:00:00 AM,16.3,14.5,47.19,,
6220,10/18/19 07:15:00 AM,16.3,14.5,47.19,,
6221,10/18/19 07:30:00 AM,16.3,14.5,47.23,,
6222,10/18/19 07:45:00 AM,16.2,14.5,47.26,,
6223,10/18/19 08:00:00 AM,16.2,14.1,47.28,,
6224,10/18/19 08:15:00 AM,16.2,14.1,47.28,,
6225,10/18/19 08:30:00 AM,16.2,14.5,47.39,,
6226,10/18/19 08:45:00 AM,16.2,14.5,47.53,,
6227,10/18/19 09:00:00 AM,16.4,14.5,47.64,,
6228,10/18/19 09:15:00 AM,16.6,14.8,48.06,,
6229,10/18/19 09:30:00 AM,16.9,14.8,48.42,,
6230,10/18/19 09:45:00 AM,17.0,14.8,48.78,,
6231,10/18/19 10:00:00 AM,17.1,14.8,48.92,,
6232,10/18/19 10:15:00 AM,17.1,15.2,48.94,,
6233,10/18/19 10:30:00 AM,17.1,15.2,48.85,,
6234,10/18/19 10:45:00 AM,17.0,14.8,48.72,,
6235,10/18/19 11:00:00 AM,17.6,15.6,48.79,,
6236,10/18/19 11:15:00 AM,17.6,15.6,49.01,,
6237,10/18/19 11:30:00 AM,17.6,15.6,49.24,,
6238,10/18/19 11:45:00 AM,17.4,15.6,49.41,,
6239,10/18/19 12:00:00 PM,17.6,15.6,49.73,,
6240,10/18/19 12:15:00 PM,18.3,16.3,50.14,,
6241,10/18/19 12:30:00 PM,18.7,16.7,50.92,,
6242,10/18/19 12:45:00 PM,18.8,16.7,51.51,,
6243,10/18/19 01:00:00 PM,19.0,17.0,51.71,,
6244,10/18/19 01:15:00 PM,19.3,17.0,51.51,,
6245,10/18/19 01:30:00 PM,19.3,17.4,51.78,,
6246,10/18/19 01:45:00 PM,19.5,17.4,52.09,,
6247,10/18/19 02:00:00 PM,19.1,17.0,52.12,,
6248,10/18/19 02:15:00 PM,19.0,17.0,52.05,,
6249,10/18/19 02:30:00 PM,18.8,16.7,51.91,,
6250,10/18/19 02:45:00 PM,18.8,16.3,52.16,,
6251,10/18/19 03:00:00 PM,18.6,16.3,52.20,,
6252,10/18/19 03:15:00 PM,18.5,16.3,52.30,,
6253,10/18/19 03:30:00 PM,18.2,16.3,51.98,,
6254,10/18/19 03:45:00 PM,18.1,15.9,51.71,,
6255,10/18/19 04:00:00 PM,18.0,15.9,51.44,,
6256,10/18/19 04:15:00 PM,17.9,15.9,51.24,,
6257,10/18/19 04:30:00 PM,17.8,15.5,51.10,,
6258,10/18/19 04:45:00 PM,17.7,15.5,50.94,,
6259,10/18/19 05:00:00 PM,17.7,15.5,50.85,,
6260,10/18/19 05:15:00 PM,17.6,15.5,50.79,,
6261,10/18/19 05:30:00 PM,17.6,15.5,50.76,,
6262,10/18/19 05:45:00 PM,17.7,15.5,50.54,,
6263,10/18/19 06:00:00 PM,17.7,15.5,50.34,,
6264,10/18/19 06:15:00 PM,17.6,15.6,50.20,,
6265,10/18/19 06:30:00 PM,17.5,15.6,50.07,,
6266,10/18/19 06:45:00 PM,17.5,15.2,49.98,,
6267,10/18/19 07:00:00 PM,17.5,15.2,49.89,,
6268,10/18/19 07:15:00 PM,17.4,15.2,49.80,,
6269,10/18/19 07:30:00 PM,17.4,15.2,49.69,,
6270,10/18/19 07:45:00 PM,17.4,15.2,49.66,,
6271,10/18/19 08:00:00 PM,17.4,15.2,49.59,,
6272,10/18/19 08:15:00 PM,17.4,15.2,49.51,,
6273,10/18/19 08:30:00 PM,17.4,15.2,49.44,,
6274,10/18/19 08:45:00 PM,17.4,15.2,49.37,,
6275,10/18/19 09:00:00 PM,17.4,15.2,49.17,,
6276,10/18/19 09:15:00 PM,19.1,17.1,49.01,,
6277,10/18/19 09:30:00 PM,20.1,17.8,48.81,,
6278,10/18/19 09:45:00 PM,20.1,18.6,48.63,,
6279,10/18/19 10:00:00 PM,20.1,18.2,48.58,,
6280,10/18/19 10:15:00 PM,20.1,17.8,48.63,,
6281,10/18/19 10:30:00 PM,20.1,18.2,48.56,,
6282,10/18/19 10:45:00 PM,19.9,17.8,48.43,,
6283,10/18/19 11:00:00 PM,19.6,17.4,48.36,,
6284,10/18/19 11:15:00 PM,19.8,17.4,48.38,,
6285,10/18/19 11:30:00 PM,19.7,17.4,48.45,,
6286,10/18/19 11:45:00 PM,19.5,17.4,48.49,,
6287,10/19/19 12:00:00 AM,19.4,17.1,48.45,,
6288,10/19/19 12:15:00 AM,19.4,17.4,48.42,,
6289,10/19/19 12:30:00 AM,19.2,17.4,48.38,,
6290,10/19/19 12:45:00 AM,19.1,17.1,48.31,,
6291,10/19/19 01:00:00 AM,18.9,16.7,48.29,,
6292,10/19/19 01:15:00 AM,18.8,16.7,48.27,,
6293,10/19/19 01:30:00 AM,18.8,16.7,48.31,,
6294,10/19/19 01:45:00 AM,18.6,16.3,48.38,,
6295,10/19/19 02:00:00 AM,18.6,16.3,48.42,,
6296,10/19/19 02:15:00 AM,18.1,15.9,48.43,,
6297,10/19/19 02:30:00 AM,18.2,15.9,48.38,,
6298,10/19/19 02:45:00 AM,18.4,16.3,48.34,,
6299,10/19/19 03:00:00 AM,18.6,16.3,48.36,,
6300,10/19/19 03:15:00 AM,18.6,16.3,48.36,,
6301,10/19/19 03:30:00 AM,18.5,16.3,48.36,,
6302,10/19/19 03:45:00 AM,18.3,16.3,48.36,,
6303,10/19/19 04:00:00 AM,18.2,15.9,48.36,,
6304,10/19/19 04:15:00 AM,18.0,15.6,48.31,,
6305,10/19/19 04:30:00 AM,18.0,15.9,48.24,,
6306,10/19/19 04:45:00 AM,17.9,15.9,48.15,,
6307,10/19/19 05:00:00 AM,17.8,15.6,48.07,,
6308,10/19/19 05:15:00 AM,17.8,15.6,48.04,,
6309,10/19/19 05:30:00 AM,17.7,15.6,47.98,,
6310,10/19/19 05:45:00 AM,17.7,15.6,47.91,,
6311,10/19/19 06:00:00 AM,17.6,15.6,47.91,,
6312,10/19/19 06:15:00 AM,17.5,15.6,47.91,,
6313,10/19/19 06:30:00 AM,17.4,15.6,47.84,,
6314,10/19/19 06:45:00 AM,17.4,15.2,47.82,,
6315,10/19/19 07:00:00 AM,17.3,15.2,47.79,,
6316,10/19/19 07:15:00 AM,17.3,15.2,47.79,,
6317,10/19/19 07:30:00 AM,17.2,15.2,47.77,,
6318,10/19/19 07:45:00 AM,17.2,15.2,47.77,,
6319,10/19/19 08:00:00 AM,17.2,15.2,47.84,,
6320,10/19/19 08:15:00 AM,17.1,14.8,47.89,,
6321,10/19/19 08:30:00 AM,17.2,15.2,47.91,,
6322,10/19/19 08:45:00 AM,17.1,15.2,47.93,,
6323,10/19/19 09:00:00 AM,17.1,14.8,48.06,,
6324,10/19/19 09:15:00 AM,17.1,15.2,48.15,,
6325,10/19/19 09:30:00 AM,17.2,15.2,48.27,,
6326,10/19/19 09:45:00 AM,17.2,15.2,48.38,,
6327,10/19/19 10:00:00 AM,17.4,15.2,48.63,,
6328,10/19/19 10:15:00 AM,17.4,15.2,48.78,,
6329,10/19/19 10:30:00 AM,17.4,15.2,48.94,,
6330,10/19/19 10:45:00 AM,17.4,15.2,49.03,,
6331,10/19/19 11:00:00 AM,17.4,15.2,49.19,,
6332,10/19/19 11:15:00 AM,17.5,15.6,49.51,,
6333,10/19/19 11:30:00 AM,17.5,15.2,49.66,,
6334,10/19/19 11:45:00 AM,17.5,15.2,49.73,,
6335,10/19/19 12:00:00 PM,17.5,15.2,49.73,,
6336,10/19/19 12:15:00 PM,17.4,15.2,49.82,,
6337,10/19/19 12:30:00 PM,17.4,15.6,49.96,,
6338,10/19/19 12:45:00 PM,17.5,15.6,50.18,,
6339,10/19/19 01:00:00 PM,17.6,15.2,50.61,,
6340,10/19/19 01:15:00 PM,17.6,15.5,50.85,,
6341,10/19/19 01:30:00 PM,17.7,15.5,50.92,,
6342,10/19/19 01:45:00 PM,17.7,15.5,50.94,,
6343,10/19/19 02:00:00 PM,17.6,15.5,50.79,,
6344,10/19/19 02:15:00 PM,17.6,15.5,50.63,,
6345,10/19/19 02:30:00 PM,17.7,15.5,50.85,,
6346,10/19/19 02:45:00 PM,17.8,15.5,51.22,,
6347,10/19/19 03:00:00 PM,17.8,15.5,51.51,,
6348,10/19/19 03:15:00 PM,17.9,15.9,51.60,,
6349,10/19/19 03:30:00 PM,17.9,15.9,51.58,,
6350,10/19/19 03:45:00 PM,17.9,15.5,51.53,,
6351,10/19/19 04:00:00 PM,17.9,15.9,51.49,,
6352,10/19/19 04:15:00 PM,17.8,15.9,51.31,,
6353,10/19/19 04:30:00 PM,17.8,15.5,51.15,,
6354,10/19/19 04:45:00 PM,17.8,15.5,51.03,,
6355,10/19/19 05:00:00 PM,17.8,15.5,51.01,,
6356,10/19/19 05:15:00 PM,17.8,15.5,50.86,,
6357,10/19/19 05:30:00 PM,17.7,15.9,50.68,,
6358,10/19/19 05:45:00 PM,17.7,15.5,50.50,,
6359,10/19/19 06:00:00 PM,17.6,15.5,50.32,,
6360,10/19/19 06:15:00 PM,17.6,15.6,50.18,,
6361,10/19/19 06:30:00 PM,17.6,15.6,50.04,,
6362,10/19/19 06:45:00 PM,17.8,15.6,49.91,,
6363,10/19/19 07:00:00 PM,17.8,15.9,49.80,,
6364,10/19/19 07:15:00 PM,17.9,15.9,49.75,,
6365,10/19/19 07:30:00 PM,18.0,15.9,49.59,,
6366,10/19/19 07:45:00 PM,18.7,16.3,49.39,,
6367,10/19/19 08:00:00 PM,18.9,16.7,49.32,,
6368,10/19/19 08:15:00 PM,19.1,16.7,49.32,,
6369,10/19/19 08:30:00 PM,19.1,17.1,49.33,,
6370,10/19/19 08:45:00 PM,19.1,17.1,49.37,,
6371,10/19/19 09:00:00 PM,19.0,17.1,49.37,,
6372,10/19/19 09:15:00 PM,18.9,16.7,49.37,,
6373,10/19/19 09:30:00 PM,18.9,16.7,49.41,,
6374,10/19/19 09:45:00 PM,18.8,16.7,49.39,,
6375,10/19/19 10:00:00 PM,18.6,16.3,49.24,,
6376,10/19/19 10:15:00 PM,18.6,16.7,49.15,,
6377,10/19/19 10:30:00 PM,18.6,16.3,49.12,,
6378,10/19/19 10:45:00 PM,18.6,16.3,49.08,,
6379,10/19/19 11:00:00 PM,18.4,16.7,49.06,,
6380,10/19/19 11:15:00 PM,18.5,16.3,49.06,,
6381,10/19/19 11:30:00 PM,18.4,16.3,49.06,,
6382,10/19/19 11:45:00 PM,18.4,15.9,49.06,,
6383,10/20/19 12:00:00 AM,18.4,16.3,49.06,,
6384,10/20/19 12:15:00 AM,18.4,16.3,49.06,,
6385,10/20/19 12:30:00 AM,18.4,16.3,49.01,,
6386,10/20/19 12:45:00 AM,18.3,15.9,48.94,,
6387,10/20/19 01:00:00 AM,18.4,16.3,48.87,,
6388,10/20/19 01:15:00 AM,18.3,16.3,48.85,,
6389,10/20/19 01:30:00 AM,18.4,16.3,48.85,,
6390,10/20/19 01:45:00 AM,18.4,16.3,48.81,,
6391,10/20/19 02:00:00 AM,18.4,16.3,48.79,,
6392,10/20/19 02:15:00 AM,18.4,16.3,48.81,,
6393,10/20/19 02:30:00 AM,18.4,16.3,48.79,,
6394,10/20/19 02:45:00 AM,18.5,16.3,48.78,,
6395,10/20/19 03:00:00 AM,18.6,16.3,48.78,,
6396,10/20/19 03:15:00 AM,18.6,16.3,48.79,,
6397,10/20/19 03:30:00 AM,18.6,16.7,48.79,,
6398,10/20/19 03:45:00 AM,18.6,16.3,48.74,,
6399,10/20/19 04:00:00 AM,18.6,16.7,48.67,,
6400,10/20/19 04:15:00 AM,18.5,16.3,48.65,,
6401,10/20/19 04:30:00 AM,18.5,16.3,48.63,,
6402,10/20/19 04:45:00 AM,18.5,16.3,48.63,,
6403,10/20/19 05:00:00 AM,18.5,16.3,48.63,,
6404,10/20/19 05:15:00 AM,18.4,16.3,48.65,,
6405,10/20/19 05:30:00 AM,18.4,16.3,48.63,,
6406,10/20/19 05:45:00 AM,18.4,16.3,48.60,,
6407,10/20/19 06:00:00 AM,18.3,16.3,48.58,,
6408,10/20/19 06:15:00 AM,18.4,16.3,48.52,,
6409,10/20/19 06:30:00 AM,18.3,16.3,48.51,,
6410,10/20/19 06:45:00 AM,18.3,16.3,48.45,,
6411,10/20/19 07:00:00 AM,18.3,16.3,48.42,,
6412,10/20/19 07:15:00 AM,18.3,16.3,48.36,,
6413,10/20/19 07:30:00 AM,18.2,16.3,48.34,,
6414,10/20/19 07:45:00 AM,18.3,15.9,48.34,,
6415,10/20/19 08:00:00 AM,18.2,15.9,48.38,,
6416,10/20/19 08:15:00 AM,18.1,15.9,48.36,,
6417,10/20/19 08:30:00 AM,18.1,15.9,48.42,,
6418,10/20/19 08:45:00 AM,18.1,16.3,48.42,,
6419,10/20/19 09:00:00 AM,18.1,15.6,48.45,,
6420,10/20/19 09:15:00 AM,18.1,15.6,48.52,,
6421,10/20/19 09:30:00 AM,18.1,15.9,48.52,,
6422,10/20/19 09:45:00 AM,18.1,15.9,48.52,,
6423,10/20/19 10:00:00 AM,18.1,15.9,48.58,,
6424,10/20/19 10:15:00 AM,18.0,15.9,48.63,,
6425,10/20/19 10:30:00 AM,18.1,15.9,48.67,,
6426,10/20/19 10:45:00 AM,18.0,15.9,48.78,,
6427,10/20/19 11:00:00 AM,18.0,15.9,48.85,,
6428,10/20/19 11:15:00 AM,18.1,15.9,48.87,,
6429,10/20/19 11:30:00 AM,18.0,15.9,48.92,,
6430,10/20/19 11:45:00 AM,18.0,15.9,48.92,,
6431,10/20/19 12:00:00 PM,18.0,15.9,48.94,,
6432,10/20/19 12:15:00 PM,17.9,15.6,48.92,,
6433,10/20/19 12:30:00 PM,17.9,15.6,48.88,,
6434,10/20/19 12:45:00 PM,18.0,15.9,48.87,,
6435,10/20/19 01:00:00 PM,18.1,15.9,48.94,,
6436,10/20/19 01:15:00 PM,18.4,16.3,49.12,,
6437,10/20/19 01:30:00 PM,18.6,16.3,49.17,,
6438,10/20/19 01:45:00 PM,18.6,16.3,49.15,,
6439,10/20/19 02:00:00 PM,18.8,16.7,49.32,,
6440,10/20/19 02:15:00 PM,19.1,17.1,49.95,,
6441,10/20/19 02:30:00 PM,19.3,17.0,50.50,,
6442,10/20/19 02:45:00 PM,19.1,17.0,50.76,,
6443,10/20/19 03:00:00 PM,18.6,16.3,50.70,,
6444,10/20/19 03:15:00 PM,18.1,16.3,50.61,,
6445,10/20/19 03:30:00 PM,17.8,15.5,50.47,,
6446,10/20/19 03:45:00 PM,17.8,15.6,50.29,,
6447,10/20/19 04:00:00 PM,17.8,15.9,50.20,,
6448,10/20/19 04:15:00 PM,17.7,15.6,50.20,,
6449,10/20/19 04:30:00 PM,17.7,15.6,50.25,,
6450,10/20/19 04:45:00 PM,17.6,15.6,50.22,,
6451,10/20/19 05:00:00 PM,17.8,15.6,50.27,,
6452,10/20/19 05:15:00 PM,17.8,15.6,50.25,,
6453,10/20/19 05:30:00 PM,17.8,15.6,50.14,,
6454,10/20/19 05:45:00 PM,17.9,15.9,50.13,,
6455,10/20/19 06:00:00 PM,17.9,15.9,50.00,,
6456,10/20/19 06:15:00 PM,17.8,15.6,49.91,,
6457,10/20/19 06:30:00 PM,17.6,15.6,49.82,,
6458,10/20/19 06:45:00 PM,17.6,15.2,49.69,,
6459,10/20/19 07:00:00 PM,17.4,15.2,49.53,,
6460,10/20/19 07:15:00 PM,17.4,15.2,49.30,,
6461,10/20/19 07:30:00 PM,17.4,15.2,49.10,,
6462,10/20/19 07:45:00 PM,17.5,15.6,48.92,,
6463,10/20/19 08:00:00 PM,17.5,15.2,48.72,,
6464,10/20/19 08:15:00 PM,17.4,15.6,48.58,,
6465,10/20/19 08:30:00 PM,17.5,15.6,48.43,,
6466,10/20/19 08:45:00 PM,17.4,15.6,48.34,,
6467,10/20/19 09:00:00 PM,17.4,15.6,48.22,,
6468,10/20/19 09:15:00 PM,17.4,15.2,48.11,,
6469,10/20/19 09:30:00 PM,17.4,15.2,47.98,,
6470,10/20/19 09:45:00 PM,17.2,15.2,47.84,,
6471,10/20/19 10:00:00 PM,17.2,15.2,47.70,,
6472,10/20/19 10:15:00 PM,17.1,14.8,47.55,,
6473,10/20/19 10:30:00 PM,17.0,14.8,47.46,,
6474,10/20/19 10:45:00 PM,16.9,14.8,47.41,,
6475,10/20/19 11:00:00 PM,16.9,14.8,47.35,,
6476,10/20/19 11:15:00 PM,16.9,14.8,47.34,,
6477,10/20/19 11:30:00 PM,16.9,14.8,47.28,,
6478,10/20/19 11:45:00 PM,16.8,14.8,47.23,,
6479,10/21/19 12:00:00 AM,16.8,14.8,47.16,,
6480,10/21/19 12:15:00 AM,16.7,14.5,47.12,,
6481,10/21/19 12:30:00 AM,16.7,14.5,47.05,,
6482,10/21/19 12:45:00 AM,16.6,14.8,46.96,,
6483,10/21/19 01:00:00 AM,16.6,14.8,46.89,,
6484,10/21/19 01:15:00 AM,16.5,14.5,46.83,,
6485,10/21/19 01:30:00 AM,16.6,14.5,46.76,,
6486,10/21/19 01:45:00 AM,16.5,14.8,46.69,,
6487,10/21/19 02:00:00 AM,16.4,14.8,46.60,,
6488,10/21/19 02:15:00 AM,16.4,14.8,46.53,,
6489,10/21/19 02:30:00 AM,16.4,14.5,46.47,,
6490,10/21/19 02:45:00 AM,16.4,14.5,46.45,,
6491,10/21/19 03:00:00 AM,16.5,14.8,46.40,,
6492,10/21/19 03:15:00 AM,16.5,14.1,46.35,,
6493,10/21/19 03:30:00 AM,16.5,14.5,46.27,,
6494,10/21/19 03:45:00 AM,16.5,14.8,46.24,,
6495,10/21/19 04:00:00 AM,16.5,14.5,46.20,,
6496,10/21/19 04:15:00 AM,16.5,14.5,46.09,,
6497,10/21/19 04:30:00 AM,16.5,14.8,46.00,,
6498,10/21/19 04:45:00 AM,16.5,14.8,45.93,,
6499,10/21/19 05:00:00 AM,16.5,14.5,45.88,,
6500,10/21/19 05:15:00 AM,16.5,14.8,45.84,,
6501,10/21/19 05:30:00 AM,16.5,14.8,45.79,,
6502,10/21/19 05:45:00 AM,16.5,14.5,45.73,,
6503,10/21/19 06:00:00 AM,16.5,14.9,45.66,,
6504,10/21/19 06:15:00 AM,16.5,14.9,45.64,,
6505,10/21/19 06:30:00 AM,16.5,14.5,45.64,,
6506,10/21/19 06:45:00 AM,16.5,14.5,45.64,,
6507,10/21/19 07:00:00 AM,16.5,14.9,45.64,,
6508,10/21/19 07:15:00 AM,16.5,14.5,45.59,,
6509,10/21/19 07:30:00 AM,16.5,14.5,45.63,,
6510,10/21/19 07:45:00 AM,16.5,14.9,45.66,,
6511,10/21/19 08:00:00 AM,16.5,14.5,45.73,,
6512,10/21/19 08:15:00 AM,16.5,14.8,45.79,,
6513,10/21/19 08:30:00 AM,16.5,14.5,45.86,,
6514,10/21/19 08:45:00 AM,16.5,14.8,45.91,,
6515,10/21/19 09:00:00 AM,16.5,14.8,45.99,,
6516,10/21/19 09:15:00 AM,16.5,14.8,46.08,,
6517,10/21/19 09:30:00 AM,16.5,14.5,46.20,,
6518,10/21/19 09:45:00 AM,16.6,14.5,46.31,,
6519,10/21/19 10:00:00 AM,16.7,14.5,46.53,,
6520,10/21/19 10:15:00 AM,16.7,14.8,46.69,,
6521,10/21/19 10:30:00 AM,16.6,14.8,46.81,,
