"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
10694,05/11/20 08:15:00 PM,11.5,10.0,12.40,,
10695,05/11/20 08:30:00 PM,11.5,10.0,12.28,,
10696,05/11/20 08:45:00 PM,11.5,10.0,12.16,,
10697,05/11/20 09:00:00 PM,11.5,10.0,12.03,,
10698,05/11/20 09:15:00 PM,11.3,10.0,11.90,,
10699,05/11/20 09:30:00 PM,11.3,10.0,11.78,,
10700,05/11/20 09:45:00 PM,11.3,10.0,11.67,,
10701,05/11/20 10:00:00 PM,11.2,10.0,11.55,,
10702,05/11/20 10:15:00 PM,11.2,10.0,11.43,,
10703,05/11/20 10:30:00 PM,11.1,10.0,11.30,,
10704,05/11/20 10:45:00 PM,11.1,10.0,11.17,,
10705,05/11/20 11:00:00 PM,11.1,10.0,11.08,,
10706,05/11/20 11:15:00 PM,11.1,10.0,11.00,,
10707,05/11/20 11:30:00 PM,11.1,10.0,10.92,,
10708,05/11/20 11:45:00 PM,11.0,10.0,10.87,,
10709,05/12/20 12:00:00 AM,11.0,10.0,10.82,,
10710,05/12/20 12:15:00 AM,11.0,9.6,10.75,,
10711,05/12/20 12:30:00 AM,11.0,10.0,10.71,,
10712,05/12/20 12:45:00 AM,10.9,10.0,10.67,,
10713,05/12/20 01:00:00 AM,10.9,10.0,10.61,,
10714,05/12/20 01:15:00 AM,10.9,10.0,10.55,,
10715,05/12/20 01:30:00 AM,10.9,10.0,10.50,,
10716,05/12/20 01:45:00 AM,10.9,10.0,10.42,,
10717,05/12/20 02:00:00 AM,10.9,10.0,10.36,,
10718,05/12/20 02:15:00 AM,10.9,10.0,10.29,,
10719,05/12/20 02:30:00 AM,10.9,9.6,10.24,,
10720,05/12/20 02:45:00 AM,10.9,10.0,10.20,,
10721,05/12/20 03:00:00 AM,10.9,10.0,10.15,,
10722,05/12/20 03:15:00 AM,10.9,10.0,10.12,,
10723,05/12/20 03:30:00 AM,10.9,9.6,10.07,,
10724,05/12/20 03:45:00 AM,10.9,10.0,10.03,,
10725,05/12/20 04:00:00 AM,10.8,10.0,10.00,,
10726,05/12/20 04:15:00 AM,10.9,10.0,9.95,,
10727,05/12/20 04:30:00 AM,10.8,10.0,9.91,,
10728,05/12/20 04:45:00 AM,10.8,9.6,9.87,,
10729,05/12/20 05:00:00 AM,10.8,10.0,9.82,,
10730,05/12/20 05:15:00 AM,10.7,10.0,9.78,,
10731,05/12/20 05:30:00 AM,10.7,10.0,9.76,,
10732,05/12/20 05:45:00 AM,10.8,9.6,9.72,,
10733,05/12/20 06:00:00 AM,10.7,10.0,9.71,,
10734,05/12/20 06:15:00 AM,10.7,10.0,9.68,,
10735,05/12/20 06:30:00 AM,10.7,9.6,9.68,,
10736,05/12/20 06:45:00 AM,10.7,9.6,9.67,,
10737,05/12/20 07:00:00 AM,10.8,10.0,9.65,,
10738,05/12/20 07:15:00 AM,10.7,10.0,9.65,,
10739,05/12/20 07:30:00 AM,10.8,9.6,9.65,,
10740,05/12/20 07:45:00 AM,10.9,10.0,9.65,,
10741,05/12/20 08:00:00 AM,10.9,9.6,9.66,,
10742,05/12/20 08:15:00 AM,10.9,10.0,9.67,,
10743,05/12/20 08:30:00 AM,10.9,10.0,9.70,,
10744,05/12/20 08:45:00 AM,10.9,9.6,9.78,,
10745,05/12/20 09:00:00 AM,10.9,10.0,9.86,,
10746,05/12/20 09:15:00 AM,10.9,10.0,9.95,,
10747,05/12/20 09:30:00 AM,10.9,10.0,10.07,,
10748,05/12/20 09:45:00 AM,10.9,10.0,10.18,,
10749,05/12/20 10:00:00 AM,10.9,10.0,10.30,,
10750,05/12/20 10:15:00 AM,10.9,10.0,10.45,,
10751,05/12/20 10:30:00 AM,10.9,10.0,10.58,,
10752,05/12/20 10:45:00 AM,11.0,10.0,10.72,,
10753,05/12/20 11:00:00 AM,11.0,9.6,10.88,,
10754,05/12/20 11:15:00 AM,11.1,10.0,11.05,,
10755,05/12/20 11:30:00 AM,11.1,10.0,11.22,,
10756,05/12/20 11:45:00 AM,11.1,10.0,11.42,,
10757,05/12/20 12:00:00 PM,11.2,10.0,11.61,,
10758,05/12/20 12:15:00 PM,11.3,10.0,11.79,,
10759,05/12/20 12:30:00 PM,11.3,10.0,12.01,,
10760,05/12/20 12:45:00 PM,11.3,10.0,12.21,,
10761,05/12/20 01:00:00 PM,11.3,10.0,12.42,,
10762,05/12/20 01:15:00 PM,11.4,10.0,12.63,,
10763,05/12/20 01:30:00 PM,11.4,10.0,12.83,,
10764,05/12/20 01:45:00 PM,11.3,10.0,12.99,,
10765,05/12/20 02:00:00 PM,11.2,10.0,13.07,,
10766,05/12/20 02:15:00 PM,11.3,10.0,13.08,,
10767,05/12/20 02:30:00 PM,11.3,10.0,13.05,,
10768,05/12/20 02:45:00 PM,11.4,10.0,13.01,,
10769,05/12/20 03:00:00 PM,11.3,10.0,12.95,,
10770,05/12/20 03:15:00 PM,11.3,10.0,12.84,,
10771,05/12/20 03:30:00 PM,11.2,10.0,12.75,,
10772,05/12/20 03:45:00 PM,11.2,10.0,12.68,,
10773,05/12/20 04:00:00 PM,11.2,10.0,12.63,,
10774,05/12/20 04:15:00 PM,11.2,10.0,12.57,,
10775,05/12/20 04:30:00 PM,11.3,10.0,12.50,,
10776,05/12/20 04:45:00 PM,11.2,10.0,12.42,,
10777,05/12/20 05:00:00 PM,11.2,10.0,12.36,,
10778,05/12/20 05:15:00 PM,11.2,10.0,12.26,,
10779,05/12/20 05:30:00 PM,11.3,10.0,12.18,,
10780,05/12/20 05:45:00 PM,11.3,10.0,12.08,,
10781,05/12/20 06:00:00 PM,11.3,10.0,12.01,,
10782,05/12/20 06:15:00 PM,11.2,10.0,11.92,,
10783,05/12/20 06:30:00 PM,11.2,10.0,11.84,,
10784,05/12/20 06:45:00 PM,11.2,10.0,11.75,,
10785,05/12/20 07:00:00 PM,11.2,10.0,11.68,,
10786,05/12/20 07:15:00 PM,11.2,10.0,11.61,,
10787,05/12/20 07:30:00 PM,11.2,10.0,11.53,,
10788,05/12/20 07:45:00 PM,11.2,10.0,11.45,,
10789,05/12/20 08:00:00 PM,11.2,10.0,11.38,,
10790,05/12/20 08:15:00 PM,11.0,10.0,11.30,,
10791,05/12/20 08:30:00 PM,11.1,10.0,11.24,,
10792,05/12/20 08:45:00 PM,11.0,10.0,11.17,,
10793,05/12/20 09:00:00 PM,11.0,10.0,11.08,,
10794,05/12/20 09:15:00 PM,11.1,10.0,11.01,,
10795,05/12/20 09:30:00 PM,10.9,10.0,10.95,,
10796,05/12/20 09:45:00 PM,10.9,10.0,10.88,,
10797,05/12/20 10:00:00 PM,10.9,10.0,10.83,,
10798,05/12/20 10:15:00 PM,10.9,9.6,10.76,,
10799,05/12/20 10:30:00 PM,10.9,10.0,10.71,,
10800,05/12/20 10:45:00 PM,10.9,10.0,10.65,,
10801,05/12/20 11:00:00 PM,10.9,10.0,10.59,,
10802,05/12/20 11:15:00 PM,10.9,10.0,10.54,,
10803,05/12/20 11:30:00 PM,10.8,9.6,10.47,,
10804,05/12/20 11:45:00 PM,10.8,10.0,10.42,,
10805,05/13/20 12:00:00 AM,10.9,9.6,10.37,,
10806,05/13/20 12:15:00 AM,10.9,10.0,10.32,,
10807,05/13/20 12:30:00 AM,10.9,10.0,10.25,,
10808,05/13/20 12:45:00 AM,10.9,10.0,10.21,,
10809,05/13/20 01:00:00 AM,10.9,10.0,10.16,,
10810,05/13/20 01:15:00 AM,10.9,10.0,10.11,,
10811,05/13/20 01:30:00 AM,10.9,10.0,10.07,,
10812,05/13/20 01:45:00 AM,10.9,10.0,10.01,,
10813,05/13/20 02:00:00 AM,23.8,28.4,9.97,,
10814,05/13/20 02:15:00 AM,10.9,10.0,9.92,,
10815,05/13/20 02:30:00 AM,10.8,10.0,9.86,,
10816,05/13/20 02:45:00 AM,10.8,10.0,9.82,,
10817,05/13/20 03:00:00 AM,10.7,9.6,9.74,,
10818,05/13/20 03:15:00 AM,10.6,10.0,9.68,,
10819,05/13/20 03:30:00 AM,10.6,10.0,9.62,,
10820,05/13/20 03:45:00 AM,10.6,9.6,9.58,,
10821,05/13/20 04:00:00 AM,10.6,9.6,9.53,,
10822,05/13/20 04:15:00 AM,10.5,10.0,9.47,,
10823,05/13/20 04:30:00 AM,10.5,9.6,9.43,,
10824,05/13/20 04:45:00 AM,10.6,10.0,9.38,,
10825,05/13/20 05:00:00 AM,10.6,9.6,9.33,,
10826,05/13/20 05:15:00 AM,10.5,9.6,9.29,,
10827,05/13/20 05:30:00 AM,10.5,9.6,9.25,,
10828,05/13/20 05:45:00 AM,10.5,10.0,9.20,,
10829,05/13/20 06:00:00 AM,10.6,9.6,9.17,,
10830,05/13/20 06:15:00 AM,10.6,10.0,9.13,,
10831,05/13/20 06:30:00 AM,10.5,10.0,9.09,,
10832,05/13/20 06:45:00 AM,10.5,10.0,9.08,,
10833,05/13/20 07:00:00 AM,10.5,9.6,9.05,,
10834,05/13/20 07:15:00 AM,10.5,10.0,9.03,,
10835,05/13/20 07:30:00 AM,10.5,10.0,9.01,,
10836,05/13/20 07:45:00 AM,10.5,9.6,9.00,,
10837,05/13/20 08:00:00 AM,10.5,10.0,8.99,,
10838,05/13/20 08:15:00 AM,10.5,9.6,8.99,,
10839,05/13/20 08:30:00 AM,10.6,9.6,8.99,,
10840,05/13/20 08:45:00 AM,10.7,10.0,8.99,,
10841,05/13/20 09:00:00 AM,10.9,10.0,9.00,,
10842,05/13/20 09:15:00 AM,11.2,10.0,9.01,,
10843,05/13/20 09:30:00 AM,11.3,10.0,9.04,,
10844,05/13/20 09:45:00 AM,11.4,10.0,9.09,,
10845,05/13/20 10:00:00 AM,11.4,10.0,9.15,,
10846,05/13/20 10:15:00 AM,11.3,10.0,9.19,,
10847,05/13/20 10:30:00 AM,11.2,10.0,9.24,,
10848,05/13/20 10:45:00 AM,11.0,10.0,9.26,,
10849,05/13/20 11:00:00 AM,10.9,10.0,9.29,,
10850,05/13/20 11:15:00 AM,10.7,10.0,9.33,,
10851,05/13/20 11:30:00 AM,10.7,10.0,9.37,,
10852,05/13/20 11:45:00 AM,10.8,10.0,9.43,,
10853,05/13/20 12:00:00 PM,11.0,10.0,9.54,,
10854,05/13/20 12:15:00 PM,10.7,10.0,9.66,,
10855,05/13/20 12:30:00 PM,10.6,9.6,9.80,,
10856,05/13/20 12:45:00 PM,10.5,9.6,9.96,,
10857,05/13/20 01:00:00 PM,10.5,9.2,10.11,,
10858,05/13/20 01:15:00 PM,10.5,10.0,10.22,,
10859,05/13/20 01:30:00 PM,10.5,9.6,10.34,,
10860,05/13/20 01:45:00 PM,10.5,9.6,10.41,,
10861,05/13/20 02:00:00 PM,10.5,10.0,10.49,,
10862,05/13/20 02:15:00 PM,10.5,9.2,10.58,,
10863,05/13/20 02:30:00 PM,10.4,9.6,10.67,,
10864,05/13/20 02:45:00 PM,10.6,9.6,10.78,,
10865,05/13/20 03:00:00 PM,10.6,9.6,10.88,,
10866,05/13/20 03:15:00 PM,10.6,10.0,11.01,,
10867,05/13/20 03:30:00 PM,10.6,10.0,11.13,,
10868,05/13/20 03:45:00 PM,10.6,9.6,11.26,,
10869,05/13/20 04:00:00 PM,10.7,10.0,11.36,,
10870,05/13/20 04:15:00 PM,10.8,10.0,11.42,,
10871,05/13/20 04:30:00 PM,10.9,10.0,11.42,,
10872,05/13/20 04:45:00 PM,10.8,9.6,11.38,,
10873,05/13/20 05:00:00 PM,10.8,10.0,11.33,,
10874,05/13/20 05:15:00 PM,10.8,10.0,11.28,,
10875,05/13/20 05:30:00 PM,10.8,10.0,11.21,,
10876,05/13/20 05:45:00 PM,10.9,10.0,11.16,,
10877,05/13/20 06:00:00 PM,10.9,10.0,11.08,,
10878,05/13/20 06:15:00 PM,10.9,10.0,11.00,,
10879,05/13/20 06:30:00 PM,11.0,10.0,10.91,,
10880,05/13/20 06:45:00 PM,10.9,10.0,10.78,,
10881,05/13/20 07:00:00 PM,10.9,10.0,10.66,,
10882,05/13/20 07:15:00 PM,10.8,10.0,10.55,,
10883,05/13/20 07:30:00 PM,10.8,10.0,10.42,,
10884,05/13/20 07:45:00 PM,10.8,10.0,10.30,,
10885,05/13/20 08:00:00 PM,10.7,10.0,10.18,,
10886,05/13/20 08:15:00 PM,10.7,10.0,10.09,,
10887,05/13/20 08:30:00 PM,10.6,9.6,9.96,,
10888,05/13/20 08:45:00 PM,10.6,10.0,9.84,,
10889,05/13/20 09:00:00 PM,10.6,10.0,9.74,,
10890,05/13/20 09:15:00 PM,10.6,10.0,9.61,,
10891,05/13/20 09:30:00 PM,10.6,9.6,9.49,,
10892,05/13/20 09:45:00 PM,10.4,9.6,9.38,,
10893,05/13/20 10:00:00 PM,10.4,10.0,9.28,,
10894,05/13/20 10:15:00 PM,10.4,9.6,9.16,,
10895,05/13/20 10:30:00 PM,10.4,9.6,9.07,,
10896,05/13/20 10:45:00 PM,10.4,9.6,8.97,,
10897,05/13/20 11:00:00 PM,10.4,10.0,8.88,,
10898,05/13/20 11:15:00 PM,10.4,9.6,8.79,,
10899,05/13/20 11:30:00 PM,10.4,10.0,8.70,,
10900,05/13/20 11:45:00 PM,10.3,9.3,8.62,,
10901,05/14/20 12:00:00 AM,10.2,10.0,8.55,,
10902,05/14/20 12:15:00 AM,10.3,9.3,8.49,,
10903,05/14/20 12:30:00 AM,10.2,9.3,8.42,,
10904,05/14/20 12:45:00 AM,10.2,9.3,8.36,,
10905,05/14/20 01:00:00 AM,10.4,9.3,8.29,,
10906,05/14/20 01:15:00 AM,10.2,9.3,8.22,,
10907,05/14/20 01:30:00 AM,10.2,9.3,8.16,,
10908,05/14/20 01:45:00 AM,10.2,9.3,8.09,,
10909,05/14/20 02:00:00 AM,10.2,9.3,8.04,,
10910,05/14/20 02:15:00 AM,10.2,9.3,7.99,,
10911,05/14/20 02:30:00 AM,10.2,9.3,7.92,,
10912,05/14/20 02:45:00 AM,10.4,9.7,7.80,,
10913,05/14/20 03:00:00 AM,10.2,9.3,7.71,,
10914,05/14/20 03:15:00 AM,10.1,9.3,7.63,,
10915,05/14/20 03:30:00 AM,10.2,10.0,7.58,,
10916,05/14/20 03:45:00 AM,10.4,9.3,7.51,,
10917,05/14/20 04:00:00 AM,10.2,9.3,7.47,,
10918,05/14/20 04:15:00 AM,10.1,9.3,7.42,,
10919,05/14/20 04:30:00 AM,10.0,9.3,7.37,,
10920,05/14/20 04:45:00 AM,10.0,10.0,7.32,,
10921,05/14/20 05:00:00 AM,9.9,9.3,7.28,,
10922,05/14/20 05:15:00 AM,10.0,9.3,7.22,,
10923,05/14/20 05:30:00 AM,10.1,9.3,7.17,,
10924,05/14/20 05:45:00 AM,10.0,9.3,7.13,,
10925,05/14/20 06:00:00 AM,10.0,9.3,7.09,,
10926,05/14/20 06:15:00 AM,10.0,9.3,7.05,,
10927,05/14/20 06:30:00 AM,9.9,9.3,7.07,,
10928,05/14/20 06:45:00 AM,10.0,9.3,7.07,,
10929,05/14/20 07:00:00 AM,10.0,9.3,7.08,,
10930,05/14/20 07:15:00 AM,10.0,9.3,7.15,,
10931,05/14/20 07:30:00 AM,10.0,9.3,7.17,,
10932,05/14/20 07:45:00 AM,10.0,9.3,7.21,,
10933,05/14/20 08:00:00 AM,10.1,9.3,7.26,,
10934,05/14/20 08:15:00 AM,10.0,10.0,7.30,,
10935,05/14/20 08:30:00 AM,10.1,9.3,7.36,,
10936,05/14/20 08:45:00 AM,10.2,9.3,7.45,,
10937,05/14/20 09:00:00 AM,10.3,9.3,7.53,,
10938,05/14/20 09:15:00 AM,10.3,10.0,7.63,,
10939,05/14/20 09:30:00 AM,10.3,9.3,7.78,,
10940,05/14/20 09:45:00 AM,10.5,9.6,7.95,,
10941,05/14/20 10:00:00 AM,10.5,10.0,8.19,,
10942,05/14/20 10:15:00 AM,10.4,9.3,8.46,,
10943,05/14/20 10:30:00 AM,10.4,10.0,8.78,,
10944,05/14/20 10:45:00 AM,10.5,10.0,9.15,,
10945,05/14/20 11:00:00 AM,10.6,10.0,9.53,,
10946,05/14/20 11:15:00 AM,10.8,10.0,9.92,,
10947,05/14/20 11:30:00 AM,10.9,10.0,10.34,,
10948,05/14/20 11:45:00 AM,10.9,10.0,10.75,,
10949,05/14/20 12:00:00 PM,11.1,10.0,11.16,,
10950,05/14/20 12:15:00 PM,11.0,10.0,11.54,,
10951,05/14/20 12:30:00 PM,11.1,10.0,11.84,,
10952,05/14/20 12:45:00 PM,11.3,10.0,12.11,,
10953,05/14/20 01:00:00 PM,11.4,10.0,12.37,,
10954,05/14/20 01:15:00 PM,11.5,10.0,12.59,,
10955,05/14/20 01:30:00 PM,11.5,10.0,12.82,,
10956,05/14/20 01:45:00 PM,11.5,10.0,13.01,,
10957,05/14/20 02:00:00 PM,11.5,10.0,13.16,,
10958,05/14/20 02:15:00 PM,11.6,9.9,13.29,,
10959,05/14/20 02:30:00 PM,11.5,9.9,13.39,,
10960,05/14/20 02:45:00 PM,11.7,9.9,13.51,,
10961,05/14/20 03:00:00 PM,11.6,10.7,13.63,,
10962,05/14/20 03:15:00 PM,11.5,10.3,13.76,,
10963,05/14/20 03:30:00 PM,11.5,9.9,13.88,,
10964,05/14/20 03:45:00 PM,11.5,9.9,13.95,,
10965,05/14/20 04:00:00 PM,11.4,9.9,13.92,,
10966,05/14/20 04:15:00 PM,11.4,9.9,13.86,,
10967,05/14/20 04:30:00 PM,11.4,9.9,13.76,,
10968,05/14/20 04:45:00 PM,11.4,9.9,13.64,,
10969,05/14/20 05:00:00 PM,11.4,9.9,13.50,,
10970,05/14/20 05:15:00 PM,11.3,9.9,13.32,,
10971,05/14/20 05:30:00 PM,11.4,10.0,13.15,,
10972,05/14/20 05:45:00 PM,11.5,10.0,12.97,,
10973,05/14/20 06:00:00 PM,11.3,10.0,12.78,,
10974,05/14/20 06:15:00 PM,11.2,10.0,12.61,,
10975,05/14/20 06:30:00 PM,11.2,10.0,12.34,,
10976,05/14/20 06:45:00 PM,11.2,10.0,12.18,,
10977,05/14/20 07:00:00 PM,11.2,10.0,12.00,,
10978,05/14/20 07:15:00 PM,11.3,10.0,11.83,,
10979,05/14/20 07:30:00 PM,11.3,10.0,11.67,,
10980,05/14/20 07:45:00 PM,11.3,10.0,11.57,,
10981,05/14/20 08:00:00 PM,11.5,10.0,11.40,,
10982,05/14/20 08:15:00 PM,12.6,10.7,11.21,,
10983,05/14/20 08:30:00 PM,11.8,10.4,11.01,,
10984,05/14/20 08:45:00 PM,11.8,10.7,10.90,,
10985,05/14/20 09:00:00 PM,11.4,10.0,10.79,,
10986,05/14/20 09:15:00 PM,11.8,10.0,10.72,,
10987,05/14/20 09:30:00 PM,11.7,10.0,10.62,,
10988,05/14/20 09:45:00 PM,11.6,10.0,10.47,,
10989,05/14/20 10:00:00 PM,11.5,10.0,10.41,,
10990,05/14/20 10:15:00 PM,11.5,10.0,10.33,,
10991,05/14/20 10:30:00 PM,11.4,10.0,10.26,,
10992,05/14/20 10:45:00 PM,11.3,10.0,10.20,,
10993,05/14/20 11:00:00 PM,11.3,10.0,10.15,,
10994,05/14/20 11:15:00 PM,11.3,10.0,10.09,,
10995,05/14/20 11:30:00 PM,11.4,10.0,10.03,,
10996,05/14/20 11:45:00 PM,11.6,10.0,9.99,,
10997,05/15/20 12:00:00 AM,11.5,10.0,9.92,,
10998,05/15/20 12:15:00 AM,11.5,10.0,9.87,,
10999,05/15/20 12:30:00 AM,11.4,10.0,9.80,,
11000,05/15/20 12:45:00 AM,11.4,10.8,9.74,,
11001,05/15/20 01:00:00 AM,11.4,10.0,9.68,,
11002,05/15/20 01:15:00 AM,11.4,10.8,9.65,,
11003,05/15/20 01:30:00 AM,11.4,10.0,9.61,,
11004,05/15/20 01:45:00 AM,11.4,10.0,9.57,,
11005,05/15/20 02:00:00 AM,11.4,10.0,9.51,,
11006,05/15/20 02:15:00 AM,11.4,10.0,9.49,,
11007,05/15/20 02:30:00 AM,11.4,10.0,9.43,,
11008,05/15/20 02:45:00 AM,11.4,10.0,9.41,,
11009,05/15/20 03:00:00 AM,11.3,10.0,9.38,,
11010,05/15/20 03:15:00 AM,11.3,10.0,9.36,,
11011,05/15/20 03:30:00 AM,11.3,10.0,9.33,,
11012,05/15/20 03:45:00 AM,11.3,10.0,9.29,,
11013,05/15/20 04:00:00 AM,11.4,10.0,9.26,,
11014,05/15/20 04:15:00 AM,11.4,10.0,9.24,,
11015,05/15/20 04:30:00 AM,11.4,10.0,9.20,,
11016,05/15/20 04:45:00 AM,11.3,10.0,9.16,,
11017,05/15/20 05:00:00 AM,11.2,10.0,9.13,,
11018,05/15/20 05:15:00 AM,11.2,10.0,9.09,,
11019,05/15/20 05:30:00 AM,11.2,10.0,9.05,,
11020,05/15/20 05:45:00 AM,11.2,10.0,9.03,,
11021,05/15/20 06:00:00 AM,11.2,10.0,9.00,,
11022,05/15/20 06:15:00 AM,11.2,10.0,8.97,,
11023,05/15/20 06:30:00 AM,11.1,10.0,8.95,,
11024,05/15/20 06:45:00 AM,11.1,10.0,8.94,,
11025,05/15/20 07:00:00 AM,11.1,10.0,8.92,,
11026,05/15/20 07:15:00 AM,11.1,10.0,8.91,,
11027,05/15/20 07:30:00 AM,11.1,10.0,8.90,,
11028,05/15/20 07:45:00 AM,11.2,10.0,8.91,,
11029,05/15/20 08:00:00 AM,11.2,10.0,8.92,,
11030,05/15/20 08:15:00 AM,11.2,10.0,8.96,,
11031,05/15/20 08:30:00 AM,11.2,10.0,8.99,,
11032,05/15/20 08:45:00 AM,11.2,10.0,9.01,,
11033,05/15/20 09:00:00 AM,11.3,10.0,9.05,,
11034,05/15/20 09:15:00 AM,11.4,10.0,9.12,,
11035,05/15/20 09:30:00 AM,11.3,10.0,9.19,,
11036,05/15/20 09:45:00 AM,11.4,10.0,9.30,,
11037,05/15/20 10:00:00 AM,11.4,10.0,9.43,,
11038,05/15/20 10:15:00 AM,11.4,10.0,9.57,,
11039,05/15/20 10:30:00 AM,11.4,10.0,9.70,,
11040,05/15/20 10:45:00 AM,11.5,10.0,9.84,,
11041,05/15/20 11:00:00 AM,11.4,10.0,9.99,,
11042,05/15/20 11:15:00 AM,11.5,10.0,10.13,,
11043,05/15/20 11:30:00 AM,11.5,10.0,10.28,,
11044,05/15/20 11:45:00 AM,11.6,10.0,10.42,,
11045,05/15/20 12:00:00 PM,11.6,10.0,10.55,,
11046,05/15/20 12:15:00 PM,11.6,10.4,10.70,,
11047,05/15/20 12:30:00 PM,11.7,10.0,10.84,,
11048,05/15/20 12:45:00 PM,11.7,10.0,11.03,,
11049,05/15/20 01:00:00 PM,11.7,10.0,11.22,,
11050,05/15/20 01:15:00 PM,11.8,10.4,11.43,,
11051,05/15/20 01:30:00 PM,11.8,10.7,11.63,,
11052,05/15/20 01:45:00 PM,11.9,10.3,11.82,,
11053,05/15/20 02:00:00 PM,12.0,10.7,12.01,,
11054,05/15/20 02:15:00 PM,12.0,10.7,12.22,,
11055,05/15/20 02:30:00 PM,12.0,10.7,12.41,,
11056,05/15/20 02:45:00 PM,12.0,10.7,12.57,,
11057,05/15/20 03:00:00 PM,11.9,10.7,12.67,,
11058,05/15/20 03:15:00 PM,11.9,10.3,12.70,,
11059,05/15/20 03:30:00 PM,11.8,10.3,12.68,,
11060,05/15/20 03:45:00 PM,11.7,10.7,12.63,,
11061,05/15/20 04:00:00 PM,11.7,10.3,12.57,,
11062,05/15/20 04:15:00 PM,11.7,10.3,12.51,,
11063,05/15/20 04:30:00 PM,11.7,10.0,12.42,,
11064,05/15/20 04:45:00 PM,11.7,10.3,12.32,,
11065,05/15/20 05:00:00 PM,11.7,10.3,12.21,,
11066,05/15/20 05:15:00 PM,11.7,10.3,12.09,,
11067,05/15/20 05:30:00 PM,11.6,10.0,12.00,,
11068,05/15/20 05:45:00 PM,11.6,10.0,11.91,,
11069,05/15/20 06:00:00 PM,11.6,10.7,11.82,,
11070,05/15/20 06:15:00 PM,11.5,10.0,11.72,,
11071,05/15/20 06:30:00 PM,11.6,10.0,11.59,,
11072,05/15/20 06:45:00 PM,11.7,10.0,11.50,,
11073,05/15/20 07:00:00 PM,11.6,10.0,11.41,,
11074,05/15/20 07:15:00 PM,11.5,10.0,11.32,,
11075,05/15/20 07:30:00 PM,11.5,10.0,11.24,,
11076,05/15/20 07:45:00 PM,11.6,10.0,11.16,,
11077,05/15/20 08:00:00 PM,11.5,10.0,11.08,,
11078,05/15/20 08:15:00 PM,11.5,10.0,11.01,,
11079,05/15/20 08:30:00 PM,11.5,10.0,10.93,,
11080,05/15/20 08:45:00 PM,11.5,10.0,10.88,,
11081,05/15/20 09:00:00 PM,11.5,10.0,10.78,,
11082,05/15/20 09:15:00 PM,11.8,10.4,10.70,,
11083,05/15/20 09:30:00 PM,11.8,10.4,10.62,,
11084,05/15/20 09:45:00 PM,12.0,10.7,10.50,,
11085,05/15/20 10:00:00 PM,12.0,10.4,10.46,,
11086,05/15/20 10:15:00 PM,12.0,10.7,10.41,,
11087,05/15/20 10:30:00 PM,12.0,10.7,10.38,,
11088,05/15/20 10:45:00 PM,11.9,10.7,10.37,,
11089,05/15/20 11:00:00 PM,12.0,10.7,10.32,,
11090,05/15/20 11:15:00 PM,12.3,10.7,10.26,,
11091,05/15/20 11:30:00 PM,12.5,10.7,10.22,,
11092,05/15/20 11:45:00 PM,12.8,11.5,10.18,,
11093,05/16/20 12:00:00 AM,12.8,11.5,10.12,,
11094,05/16/20 12:15:00 AM,13.0,11.5,10.05,,
11095,05/16/20 12:30:00 AM,12.8,11.5,10.03,,
11096,05/16/20 12:45:00 AM,12.7,11.1,10.00,,
11097,05/16/20 01:00:00 AM,12.5,10.7,10.01,,
11098,05/16/20 01:15:00 AM,12.4,10.7,9.96,,
11099,05/16/20 01:30:00 AM,12.7,11.5,9.88,,
11100,05/16/20 01:45:00 AM,12.5,10.7,9.84,,
11101,05/16/20 02:00:00 AM,12.3,10.7,9.83,,
11102,05/16/20 02:15:00 AM,12.5,10.7,9.84,,
11103,05/16/20 02:30:00 AM,12.3,10.7,9.82,,
11104,05/16/20 02:45:00 AM,12.3,10.8,9.78,,
11105,05/16/20 03:00:00 AM,12.5,10.8,9.76,,
11106,05/16/20 03:15:00 AM,12.8,11.1,9.67,,
11107,05/16/20 03:30:00 AM,12.8,11.5,9.61,,
11108,05/16/20 03:45:00 AM,12.6,11.1,9.62,,
11109,05/16/20 04:00:00 AM,12.5,10.8,9.61,,
11110,05/16/20 04:15:00 AM,12.4,10.8,9.57,,
11111,05/16/20 04:30:00 AM,12.7,11.1,9.53,,
11112,05/16/20 04:45:00 AM,12.9,11.5,9.49,,
11113,05/16/20 05:00:00 AM,12.6,10.8,9.41,,
11114,05/16/20 05:15:00 AM,12.3,10.8,9.38,,
11115,05/16/20 05:30:00 AM,12.3,10.8,9.34,,
11116,05/16/20 05:45:00 AM,12.1,10.8,9.32,,
11117,05/16/20 06:00:00 AM,12.0,10.8,9.28,,
11118,05/16/20 06:15:00 AM,12.0,10.8,9.24,,
11119,05/16/20 06:30:00 AM,12.1,10.8,9.24,,
11120,05/16/20 06:45:00 AM,12.1,10.4,9.21,,
11121,05/16/20 07:00:00 AM,12.2,10.8,9.20,,
11122,05/16/20 07:15:00 AM,12.2,10.8,9.17,,
11123,05/16/20 07:30:00 AM,12.2,10.8,9.17,,
11124,05/16/20 07:45:00 AM,12.1,10.8,9.17,,
11125,05/16/20 08:00:00 AM,12.2,10.8,9.19,,
