Serial_number:
2020437
Project ID:

Location:
BelowLake_upstream
BelowLake_upstream
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,BelowLake_upstream,TEMPERATURE
3/18/2022,09:15:00 am,0,64.7642,6.905
3/18/2022,09:30:00 am,0,64.7743,6.903
3/18/2022,09:45:00 am,0,64.7756,6.901
3/18/2022,10:00:00 am,0,64.7770,6.900
3/18/2022,10:15:00 am,0,64.7705,6.898
3/18/2022,10:30:00 am,0,64.7697,6.898
3/18/2022,10:45:00 am,0,64.7659,6.898
3/18/2022,11:00:00 am,0,64.7648,6.897
3/18/2022,11:15:00 am,0,64.7583,6.897
3/18/2022,11:30:00 am,0,64.7581,6.897
3/18/2022,11:45:00 am,0,64.7539,6.895
3/18/2022,12:00:00 pm,0,64.7476,6.895
3/18/2022,12:15:00 pm,0,64.7397,6.893
3/18/2022,12:30:00 pm,0,64.7301,6.893
3/18/2022,12:45:00 pm,0,64.7213,6.891
3/18/2022,01:00:00 pm,0,64.7066,6.891
3/18/2022,01:15:00 pm,0,64.6952,6.890
3/18/2022,01:30:00 pm,0,64.6788,6.889
3/18/2022,01:45:00 pm,0,64.6581,6.887
3/18/2022,02:00:00 pm,0,64.6409,6.887
3/18/2022,02:15:00 pm,0,64.6177,6.887
3/18/2022,02:30:00 pm,0,64.6013,6.885
3/18/2022,02:45:00 pm,0,64.5785,6.885
3/18/2022,03:00:00 pm,0,64.5631,6.885
3/18/2022,03:15:00 pm,0,64.5482,6.885
3/18/2022,03:30:00 pm,0,64.5406,6.885
3/18/2022,03:45:00 pm,0,64.5290,6.885
3/18/2022,04:00:00 pm,0,64.5182,6.885
3/18/2022,04:15:00 pm,0,64.5143,6.886
3/18/2022,04:30:00 pm,0,64.5094,6.888
3/18/2022,04:45:00 pm,0,64.5060,6.889
3/18/2022,05:00:00 pm,0,64.5090,6.892
3/18/2022,05:15:00 pm,0,64.5184,6.893
3/18/2022,05:30:00 pm,0,64.5253,6.896
3/18/2022,05:45:00 pm,0,64.5263,6.898
3/18/2022,06:00:00 pm,0,64.5314,6.901
3/18/2022,06:15:00 pm,0,64.5369,6.905
3/18/2022,06:30:00 pm,0,64.5509,6.908
3/18/2022,06:45:00 pm,0,64.5655,6.912
3/18/2022,07:00:00 pm,0,64.5777,6.916
3/18/2022,07:15:00 pm,0,64.5930,6.921
3/18/2022,07:30:00 pm,0,64.6036,6.926
3/18/2022,07:45:00 pm,0,64.6057,6.931
3/18/2022,08:00:00 pm,0,64.6198,6.936
3/18/2022,08:15:00 pm,0,64.6475,6.942
3/18/2022,08:30:00 pm,0,64.6619,6.947
3/18/2022,08:45:00 pm,0,64.6787,6.954
3/18/2022,09:00:00 pm,0,64.6888,6.959
3/18/2022,09:15:00 pm,0,64.6993,6.966
3/18/2022,09:30:00 pm,0,64.7062,6.972
3/18/2022,09:45:00 pm,0,64.7156,6.977
3/18/2022,10:00:00 pm,0,64.7238,6.983
3/18/2022,10:15:00 pm,0,64.7227,6.989
3/18/2022,10:30:00 pm,0,64.7270,6.994
3/18/2022,10:45:00 pm,0,64.7218,6.998
3/18/2022,11:00:00 pm,0,64.7201,7.003
3/18/2022,11:15:00 pm,0,64.7192,7.008
3/18/2022,11:30:00 pm,0,64.7148,7.013
3/18/2022,11:45:00 pm,0,64.7103,7.017
3/19/2022,12:00:00 am,0,64.7012,7.020
3/19/2022,12:15:00 am,0,64.6924,7.023
3/19/2022,12:30:00 am,0,64.6842,7.026
3/19/2022,12:45:00 am,0,64.6730,7.029
3/19/2022,01:00:00 am,0,64.6597,7.032
3/19/2022,01:15:00 am,0,64.6450,7.033
3/19/2022,01:30:00 am,0,64.6408,7.035
3/19/2022,01:45:00 am,0,64.6310,7.036
3/19/2022,02:00:00 am,0,64.6182,7.037
3/19/2022,02:15:00 am,0,64.6069,7.037
3/19/2022,02:30:00 am,0,64.5891,7.037
3/19/2022,02:45:00 am,0,64.5723,7.037
3/19/2022,03:00:00 am,0,64.5633,7.038
3/19/2022,03:15:00 am,0,64.5548,7.037
3/19/2022,03:30:00 am,0,64.5528,7.037
3/19/2022,03:45:00 am,0,64.5536,7.035
3/19/2022,04:00:00 am,0,64.5529,7.034
3/19/2022,04:15:00 am,0,64.5556,7.033
3/19/2022,04:30:00 am,0,64.5593,7.032
3/19/2022,04:45:00 am,0,64.5578,7.030
3/19/2022,05:00:00 am,0,64.5662,7.029
3/19/2022,05:15:00 am,0,64.5743,7.026
3/19/2022,05:30:00 am,0,64.5832,7.023
3/19/2022,05:45:00 am,0,64.5920,7.020
3/19/2022,06:00:00 am,0,64.6003,7.017
3/19/2022,06:15:00 am,0,64.6100,7.014
3/19/2022,06:30:00 am,0,64.6233,7.010
3/19/2022,06:45:00 am,0,64.6263,7.005
3/19/2022,07:00:00 am,0,64.6348,7.001
3/19/2022,07:15:00 am,0,64.6404,6.996
3/19/2022,07:30:00 am,0,64.6555,6.992
3/19/2022,07:45:00 am,0,64.6718,6.987
3/19/2022,08:00:00 am,0,64.6890,6.983
3/19/2022,08:15:00 am,0,64.7011,6.978
3/19/2022,08:30:00 am,0,64.7099,6.973
3/19/2022,08:45:00 am,0,64.7170,6.968
3/19/2022,09:00:00 am,0,64.7280,6.964
3/19/2022,09:15:00 am,0,64.7380,6.960
3/19/2022,09:30:00 am,0,64.7546,6.956
3/19/2022,09:45:00 am,0,64.7528,6.952
3/19/2022,10:00:00 am,0,64.7600,6.949
3/19/2022,10:15:00 am,0,64.7632,6.946
3/19/2022,10:30:00 am,0,64.7644,6.943
3/19/2022,10:45:00 am,0,64.7681,6.940
3/19/2022,11:00:00 am,0,64.7640,6.938
3/19/2022,11:15:00 am,0,64.7573,6.935
3/19/2022,11:30:00 am,0,64.7497,6.934
3/19/2022,11:45:00 am,0,64.7444,6.931
3/19/2022,12:00:00 pm,0,64.7419,6.929
3/19/2022,12:15:00 pm,0,64.7372,6.926
3/19/2022,12:30:00 pm,0,64.7310,6.925
3/19/2022,12:45:00 pm,0,64.7260,6.923
3/19/2022,01:00:00 pm,0,64.7149,6.922
3/19/2022,01:15:00 pm,0,64.6975,6.919
3/19/2022,01:30:00 pm,0,64.6819,6.917
3/19/2022,01:45:00 pm,0,64.6645,6.916
3/19/2022,02:00:00 pm,0,64.6448,6.915
3/19/2022,02:15:00 pm,0,64.6242,6.913
3/19/2022,02:30:00 pm,0,64.6061,6.912
3/19/2022,02:45:00 pm,0,64.5980,6.911
3/19/2022,03:00:00 pm,0,64.5814,6.910
3/19/2022,03:15:00 pm,0,64.5725,6.908
3/19/2022,03:30:00 pm,0,64.5658,6.908
3/19/2022,03:45:00 pm,0,64.5510,6.907
3/19/2022,04:00:00 pm,0,64.5435,6.907
3/19/2022,04:15:00 pm,0,64.5295,6.906
3/19/2022,04:30:00 pm,0,64.5223,6.906
3/19/2022,04:45:00 pm,0,64.5167,6.906
3/19/2022,05:00:00 pm,0,64.5121,6.906
3/19/2022,05:15:00 pm,0,64.5132,6.907
3/19/2022,05:30:00 pm,0,64.5174,6.908
3/19/2022,05:45:00 pm,0,64.5246,6.909
3/19/2022,06:00:00 pm,0,64.5263,6.910
3/19/2022,06:15:00 pm,0,64.5454,6.911
3/19/2022,06:30:00 pm,0,64.5562,6.913
3/19/2022,06:45:00 pm,0,64.5743,6.915
3/19/2022,07:00:00 pm,0,64.5816,6.918
3/19/2022,07:15:00 pm,0,64.5935,6.919
3/19/2022,07:30:00 pm,0,64.6053,6.923
3/19/2022,07:45:00 pm,0,64.6208,6.926
3/19/2022,08:00:00 pm,0,64.6195,6.929
3/19/2022,08:15:00 pm,0,64.6327,6.933
3/19/2022,08:30:00 pm,0,64.6498,6.936
3/19/2022,08:45:00 pm,0,64.6650,6.939
3/19/2022,09:00:00 pm,0,64.6821,6.944
3/19/2022,09:15:00 pm,0,64.6947,6.947
3/19/2022,09:30:00 pm,0,64.7092,6.951
3/19/2022,09:45:00 pm,0,64.7150,6.955
3/19/2022,10:00:00 pm,0,64.7196,6.958
3/19/2022,10:15:00 pm,0,64.7149,6.962
3/19/2022,10:30:00 pm,0,64.7160,6.966
3/19/2022,10:45:00 pm,0,64.7225,6.970
3/19/2022,11:00:00 pm,0,64.7236,6.973
3/19/2022,11:15:00 pm,0,64.7194,6.976
3/19/2022,11:30:00 pm,0,64.7124,6.980
3/19/2022,11:45:00 pm,0,64.7063,6.983
3/20/2022,12:00:00 am,0,64.7017,6.986
3/20/2022,12:15:00 am,0,64.6957,6.988
3/20/2022,12:30:00 am,0,64.6854,6.991
3/20/2022,12:45:00 am,0,64.6697,6.992
3/20/2022,01:00:00 am,0,64.6548,6.994
3/20/2022,01:15:00 am,0,64.6391,6.996
3/20/2022,01:30:00 am,0,64.6247,6.997
3/20/2022,01:45:00 am,0,64.6101,6.998
3/20/2022,02:00:00 am,0,64.5964,6.998
3/20/2022,02:15:00 am,0,64.5886,6.999
3/20/2022,02:30:00 am,0,64.5823,6.998
3/20/2022,02:45:00 am,0,64.5753,6.998
3/20/2022,03:00:00 am,0,64.5719,6.997
3/20/2022,03:15:00 am,0,64.5686,6.995
3/20/2022,03:30:00 am,0,64.5611,6.994
3/20/2022,03:45:00 am,0,64.5593,6.993
3/20/2022,04:00:00 am,0,64.5584,6.990
3/20/2022,04:15:00 am,0,64.5596,6.987
3/20/2022,04:30:00 am,0,64.5585,6.985
3/20/2022,04:45:00 am,0,64.5544,6.983
3/20/2022,05:00:00 am,0,64.5551,6.980
3/20/2022,05:15:00 am,0,64.5592,6.977
3/20/2022,05:30:00 am,0,64.5608,6.974
3/20/2022,05:45:00 am,0,64.5604,6.970
3/20/2022,06:00:00 am,0,64.5640,6.968
3/20/2022,06:15:00 am,0,64.5682,6.965
3/20/2022,06:30:00 am,0,64.5801,6.961
3/20/2022,06:45:00 am,0,64.5928,6.957
3/20/2022,07:00:00 am,0,64.6050,6.953
3/20/2022,07:15:00 am,0,64.6084,6.949
3/20/2022,07:30:00 am,0,64.6241,6.946
3/20/2022,07:45:00 am,0,64.6420,6.943
3/20/2022,08:00:00 am,0,64.6548,6.939
3/20/2022,08:15:00 am,0,64.6702,6.936
3/20/2022,08:30:00 am,0,64.6780,6.933
3/20/2022,08:45:00 am,0,64.6911,6.929
3/20/2022,09:00:00 am,0,64.7054,6.926
3/20/2022,09:15:00 am,0,64.7244,6.923
3/20/2022,09:30:00 am,0,64.7261,6.920
3/20/2022,09:45:00 am,0,64.7366,6.917
3/20/2022,10:00:00 am,0,64.7398,6.914
3/20/2022,10:15:00 am,0,64.7369,6.910
3/20/2022,10:30:00 am,0,64.7379,6.908
3/20/2022,10:45:00 am,0,64.7379,6.905
3/20/2022,11:00:00 am,0,64.7414,6.902
3/20/2022,11:15:00 am,0,64.7367,6.898
3/20/2022,11:30:00 am,0,64.7244,6.896
3/20/2022,11:45:00 am,0,64.7143,6.893
3/20/2022,12:00:00 pm,0,64.7085,6.890
3/20/2022,12:15:00 pm,0,64.6996,6.887
3/20/2022,12:30:00 pm,0,64.6936,6.885
3/20/2022,12:45:00 pm,0,64.6830,6.881
3/20/2022,01:00:00 pm,0,64.6805,6.879
3/20/2022,01:15:00 pm,0,64.6839,6.876
3/20/2022,01:30:00 pm,0,64.6760,6.873
3/20/2022,01:45:00 pm,0,64.6702,6.871
3/20/2022,02:00:00 pm,0,64.6612,6.869
3/20/2022,02:15:00 pm,0,64.6435,6.866
3/20/2022,02:30:00 pm,0,64.6313,6.865
3/20/2022,02:45:00 pm,0,64.6176,6.863
3/20/2022,03:00:00 pm,0,64.5981,6.862
3/20/2022,03:15:00 pm,0,64.5856,6.861
3/20/2022,03:30:00 pm,0,64.5722,6.861
3/20/2022,03:45:00 pm,0,64.5595,6.861
3/20/2022,04:00:00 pm,0,64.5561,6.862
3/20/2022,04:15:00 pm,0,64.5500,6.862
3/20/2022,04:30:00 pm,0,64.5491,6.864
3/20/2022,04:45:00 pm,0,64.5408,6.865
3/20/2022,05:00:00 pm,0,64.5396,6.867
3/20/2022,05:15:00 pm,0,64.5370,6.870
3/20/2022,05:30:00 pm,0,64.5443,6.873
3/20/2022,05:45:00 pm,0,64.5455,6.877
3/20/2022,06:00:00 pm,0,64.5548,6.881
3/20/2022,06:15:00 pm,0,64.5621,6.885
