"DateTime","AirPress_kpa","AirTemp_C","Stn01_WL_m","Stn01_WLTemp_C","Stn01_EC_uS","Stn01_ECTemp_C","Stn01_DO_mg.L","Stn01_DOTemp_C","Stn02_EC_uS","Stn02_ECTemp_C","Stn02_DO_mg.L","Stn02_DOTemp_C","Stn03_WL_m","Stn03_WLTemp_C","Stn04_EC_uS","Stn04_ECTemp_C","Stn04_DO_mg.L","Stn04_DOTemp_C","Stn01_CO2_ppm","Stn02_CO2_ppm","Stn03_CO2_ppm","Stn04_CO2_ppm"
2020-01-02 03:45:00,62.326,8.007,0.13363,8.562,NA,NA,0.93,8.73888888888889,NA,NA,-0.04,8.8,0.13861,8.096,NA,NA,6.71,8.5,NA,NA,NA,NA
2020-01-02 04:00:00,62.3307,8.007,0.13362,8.531,NA,NA,0.87,8.72222222222222,NA,NA,-0.04,8.77777777777778,0.13831,8.07,NA,NA,6.81,8.46111111111111,NA,NA,NA,NA
2020-01-02 04:15:00,62.3452,8.006,0.13421,8.51,NA,NA,0.87,8.7,NA,NA,-0.04,8.73888888888889,0.13679,8.044,NA,NA,6.81,8.43888888888889,NA,NA,NA,NA
2020-01-02 04:30:00,62.3494,8.005,0.13406,8.486,NA,NA,0.86,8.66111111111111,NA,NA,-0.03,8.72222222222222,0.1376,8.016,NA,NA,6.8,8.42222222222222,NA,NA,NA,NA
2020-01-02 04:45:00,62.3547,8.004,0.13332,8.463,NA,NA,0.84,8.63888888888889,NA,NA,-0.03,8.67777777777778,0.13655,7.987,NA,NA,6.87,8.37777777777778,NA,NA,NA,NA
2020-01-02 05:00:00,62.3612,8.003,0.13304,8.441,NA,NA,0.86,8.6,NA,NA,-0.03,8.66111111111111,0.13689,7.954,NA,NA,6.82,8.33888888888889,NA,NA,NA,NA
2020-01-02 05:15:00,62.3693,8,0.13338,8.418,NA,NA,0.9,8.57777777777778,NA,NA,-0.03,8.62222222222223,0.13703,7.922,NA,NA,6.8,8.32222222222222,NA,NA,NA,NA
2020-01-02 05:30:00,62.3894,7.999,0.13302,8.393,NA,NA,0.93,8.56111111111111,NA,NA,-0.04,8.6,0.13685,7.891,NA,NA,6.8,8.27777777777778,NA,NA,NA,NA
2020-01-02 05:45:00,62.4065,7.998,0.13325,8.371,NA,NA,0.94,8.53888888888889,NA,NA,-0.04,8.56111111111111,0.13754,7.865,NA,NA,6.79,8.23888888888889,NA,NA,NA,NA
2020-01-02 06:00:00,62.4308,7.997,0.13413,8.348,NA,NA,0.92,8.5,NA,NA,-0.04,8.53888888888889,0.13694,7.84,NA,NA,6.79,8.22222222222222,NA,NA,NA,NA
2020-01-02 06:15:00,62.4429,7.996,0.13437,8.325,NA,NA,0.89,8.47777777777778,NA,NA,-0.04,8.5,0.13818,7.813,NA,NA,6.77,8.17777777777778,NA,NA,NA,NA
2020-01-02 06:30:00,62.4601,7.994,0.13508,8.304,NA,NA,0.85,8.46111111111111,NA,NA,-0.04,8.47777777777778,0.13893,7.778,NA,NA,6.79,8.16111111111111,NA,NA,NA,NA
2020-01-02 06:45:00,62.4779,7.993,0.13407,8.28,NA,NA,0.79,8.43888888888889,NA,NA,-0.04,8.46111111111111,0.13868,7.737,NA,NA,6.79,8.12222222222222,NA,NA,NA,NA
2020-01-02 07:00:00,62.4924,7.991,0.13426,8.252,NA,NA,0.75,8.42222222222222,NA,NA,-0.03,8.42222222222222,0.1385,7.701,NA,NA,6.79,8.1,NA,NA,NA,NA
2020-01-02 07:15:00,62.5068,7.991,0.13407,8.23,NA,NA,0.75,8.4,NA,NA,0.05,8.4,0.138,7.685,NA,NA,6.8,8.07777777777778,NA,NA,NA,NA
2020-01-02 07:30:00,62.5243,7.997,0.13388,8.213,NA,NA,0.73,8.36111111111111,NA,NA,0.14,8.37777777777778,0.13829,7.697,NA,NA,6.8,8.06111111111111,NA,NA,NA,NA
2020-01-02 07:45:00,62.5391,8.006,0.13415,8.202,NA,NA,0.69,8.33888888888889,NA,NA,0.21,8.33888888888889,0.13895,7.744,NA,NA,6.81,8.03888888888889,NA,NA,NA,NA
2020-01-02 08:00:00,62.5587,8.014,0.13415,8.196,NA,NA,0.66,8.32222222222222,NA,NA,0.16,8.32222222222222,0.13881,7.826,NA,NA,6.82,8,NA,NA,NA,NA
2020-01-02 08:15:00,62.573,8.022,0.13419,8.2,NA,NA,0.63,8.27777777777778,NA,NA,0.11,8.27777777777778,0.13849,7.926,NA,NA,6.83,7.97777777777778,NA,NA,NA,NA
2020-01-02 08:30:00,62.5855,8.028,0.13374,8.214,NA,NA,0.59,8.27777777777778,NA,NA,0.04,8.27777777777778,0.13738,8.065,NA,NA,6.85,7.96111111111111,NA,NA,NA,NA
2020-01-02 08:45:00,62.5869,8.034,0.13411,8.24,NA,NA,0.57,8.27777777777778,NA,NA,0,8.26111111111111,0.13939,8.247,NA,NA,6.86,7.96111111111111,NA,NA,NA,NA
2020-01-02 09:00:00,62.5947,8.038,0.13405,8.276,NA,NA,0.57,8.3,NA,NA,-0.02,8.26111111111111,0.13924,8.449,NA,NA,6.91,7.96111111111111,NA,NA,NA,NA
2020-01-02 09:15:00,62.5934,8.042,0.13432,8.324,NA,NA,0.56,8.33888888888889,NA,NA,-0.04,8.26111111111111,0.13816,8.658,NA,NA,6.98,8,NA,NA,NA,NA
2020-01-02 09:30:00,62.5941,8.047,0.1347,8.383,NA,NA,0.57,8.37777777777778,NA,NA,-0.04,8.27777777777778,0.13955,8.883,NA,NA,6.97,8.06111111111111,NA,NA,NA,NA
2020-01-02 09:45:00,62.5932,8.05,0.13466,8.453,NA,NA,0.59,8.47777777777778,NA,NA,-0.04,8.3,0.13925,9.148,NA,NA,6.99,8.13888888888889,NA,NA,NA,NA
2020-01-02 10:00:00,62.5939,8.05,0.13456,8.527,NA,NA,0.61,8.57777777777778,NA,NA,-0.04,8.33888888888889,0.13874,9.402,NA,NA,6.94,8.23888888888889,NA,NA,NA,NA
2020-01-02 10:15:00,62.5902,8.05,0.13529,8.602,NA,NA,0.67,8.7,NA,NA,-0.04,8.37777777777778,0.13862,9.613,NA,NA,6.91,8.33888888888889,NA,NA,NA,NA
2020-01-02 10:30:00,62.581,8.051,0.13482,8.678,NA,NA,0.68,8.86111111111111,NA,NA,-0.04,8.42222222222222,0.13832,9.769,NA,NA,6.88,8.47777777777778,NA,NA,NA,NA
2020-01-02 10:45:00,62.5648,8.056,0.13524,8.764,NA,NA,0.65,9.02222222222222,NA,NA,-0.04,8.46111111111111,0.13849,9.938,NA,NA,6.85,8.62222222222223,NA,NA,NA,NA
2020-01-02 11:00:00,62.5474,8.057,0.13562,8.867,NA,NA,0.6,9.2,NA,NA,-0.04,8.52222222222222,0.13965,10.199,NA,NA,6.84,8.77777777777778,NA,NA,NA,NA
2020-01-02 11:15:00,62.5387,8.055,0.13572,8.977,NA,NA,0.6,9.36111111111111,NA,NA,-0.04,8.57777777777778,0.13941,10.523,NA,NA,6.8,8.96111111111111,NA,NA,NA,NA
2020-01-02 11:30:00,62.53,8.051,0.13582,9.088,NA,NA,0.63,9.53888888888889,NA,NA,0.05,8.66111111111111,0.1388,10.729,NA,NA,6.81,9.16111111111111,NA,NA,NA,NA
2020-01-02 11:45:00,62.519,8.047,0.13693,9.193,NA,NA,0.66,9.72222222222222,NA,NA,0.16,8.73888888888889,0.13976,10.779,NA,NA,6.6,9.52222222222222,NA,NA,NA,NA
2020-01-02 12:00:00,62.5165,8.043,0.13826,9.281,NA,NA,0.67,9.97777777777778,NA,NA,0.13,8.82222222222222,0.14015,10.753,NA,NA,6.52,9.66111111111111,NA,NA,NA,NA
2020-01-02 12:15:00,62.5097,8.038,0.14412,9.361,NA,NA,0.68,10.2611111111111,NA,NA,0.06,8.92222222222222,0.14744,10.669,NA,NA,6.48,9.83888888888889,NA,NA,NA,NA
2020-01-02 12:30:00,62.4929,8.035,0.14656,9.422,NA,NA,0.73,10.4777777777778,NA,NA,0,9.02222222222222,0.15565,10.477,NA,NA,6.44,10.0388888888889,NA,NA,NA,NA
2020-01-02 12:45:00,62.4799,8.035,0.14684,9.479,NA,NA,0.82,10.6,NA,NA,-0.03,9.12222222222222,0.15453,10.295,NA,NA,6.41,10.2222222222222,NA,NA,NA,NA
2020-01-02 13:00:00,62.4702,8.034,0.14669,9.524,NA,NA,0.93,10.6777777777778,NA,NA,-0.04,9.23888888888889,0.15387,10.325,NA,NA,6.37,10.3611111111111,NA,NA,NA,NA
2020-01-02 13:15:00,62.4549,8.032,0.1464,9.563,NA,NA,1.06,10.7222222222222,NA,NA,-0.04,9.32222222222222,0.15307,10.426,NA,NA,6.34,10.4,NA,NA,NA,NA
2020-01-02 13:30:00,62.4331,8.031,0.14686,9.604,NA,NA,1.3,10.7,NA,NA,-0.04,9.4,0.15259,10.396,NA,NA,6.35,10.3777777777778,NA,NA,NA,NA
2020-01-02 13:45:00,62.4178,8.034,0.14569,9.647,NA,NA,1.81,10.6388888888889,NA,NA,-0.04,9.46111111111111,0.15383,10.385,NA,NA,6.38,10.3,NA,NA,NA,NA
2020-01-02 14:00:00,62.403,8.034,0.14584,9.683,NA,NA,2.3,10.6611111111111,NA,NA,-0.04,9.53888888888889,0.15028,10.534,NA,NA,6.37,10.2222222222222,NA,NA,NA,NA
2020-01-02 14:15:00,62.3892,8.031,0.14559,9.716,NA,NA,2.54,10.7222222222222,NA,NA,-0.04,9.6,0.15067,10.64,NA,NA,6.37,10.1777777777778,NA,NA,NA,NA
2020-01-02 14:30:00,62.383,8.028,0.14596,9.748,NA,NA,2.74,10.7,NA,NA,-0.04,9.66111111111111,0.1517,10.61,NA,NA,6.36,10.2,NA,NA,NA,NA
2020-01-02 14:45:00,62.3705,8.028,0.14607,9.778,NA,NA,2.89,10.7,NA,NA,-0.04,9.72222222222222,0.1508,10.541,NA,NA,6.36,10.2222222222222,NA,NA,NA,NA
2020-01-02 15:00:00,62.3605,8.028,0.1469,9.802,NA,NA,2.91,10.7611111111111,NA,NA,-0.05,9.76111111111111,0.15219,10.515,NA,NA,6.36,10.2388888888889,NA,NA,NA,NA
2020-01-02 15:15:00,62.352,8.028,0.1466,9.823,NA,NA,2.86,10.8,NA,NA,-0.04,9.82222222222222,0.15251,10.571,NA,NA,6.35,10.2777777777778,NA,NA,NA,NA
2020-01-02 15:30:00,62.3413,8.032,0.14702,9.856,NA,NA,2.83,10.8388888888889,NA,NA,-0.04,9.86111111111111,0.15273,10.654,NA,NA,6.32,10.3611111111111,NA,NA,NA,NA
2020-01-02 15:45:00,62.3343,8.031,0.14757,9.894,NA,NA,2.8,10.8222222222222,NA,NA,-0.04,9.9,0.15216,10.893,NA,NA,6.31,10.4,NA,NA,NA,NA
2020-01-02 16:00:00,62.3354,8.03,0.14722,9.941,NA,NA,2.74,10.8,NA,NA,-0.04,9.93888888888889,0.15254,10.993,NA,NA,6.31,10.3777777777778,NA,NA,NA,NA
2020-01-02 16:15:00,62.3427,8.029,0.14723,9.986,NA,NA,2.71,10.8222222222222,NA,NA,-0.04,9.97777777777778,0.15405,11.006,NA,NA,6.33,10.3611111111111,NA,NA,NA,NA
2020-01-02 16:30:00,62.3442,8.026,0.14578,10.039,NA,NA,2.66,10.8611111111111,NA,NA,-0.04,10.0222222222222,0.15319,10.978,NA,NA,6.29,10.3777777777778,NA,NA,NA,NA
2020-01-02 16:45:00,62.3468,8.024,0.14609,10.106,NA,NA,2.58,10.9611111111111,NA,NA,-0.04,10.0388888888889,0.15274,10.88,NA,NA,6.23,10.4388888888889,NA,NA,NA,NA
2020-01-02 17:00:00,62.3595,8.024,0.14623,10.138,NA,NA,2.48,11.0611111111111,NA,NA,-0.04,10.0777777777778,0.15316,10.761,NA,NA,6.19,10.5,NA,NA,NA,NA
2020-01-02 17:15:00,62.3781,8.025,0.14625,10.151,NA,NA,2.41,11.1222222222222,NA,NA,-0.04,10.1222222222222,0.1548,10.685,NA,NA,6.14,10.6,NA,NA,NA,NA
2020-01-02 17:30:00,62.3915,8.024,0.14687,10.153,NA,NA,2.27,11.1777777777778,NA,NA,-0.04,10.1611111111111,0.15432,10.669,NA,NA,6.09,10.6388888888889,NA,NA,NA,NA
2020-01-02 17:45:00,62.4048,8.022,0.147,10.143,NA,NA,2.07,11.1611111111111,NA,NA,-0.04,10.2,0.15456,10.598,NA,NA,6.03,10.6611111111111,NA,NA,NA,NA
2020-01-02 18:00:00,62.424,8.021,0.14652,10.12,NA,NA,2.12,11.1222222222222,NA,NA,-0.04,10.2388888888889,0.15467,10.477,NA,NA,5.99,10.6388888888889,NA,NA,NA,NA
2020-01-02 18:15:00,62.436,8.019,0.14685,10.084,NA,NA,2.3,11.0611111111111,NA,NA,-0.04,10.2611111111111,0.1562,10.358,NA,NA,5.97,10.6222222222222,NA,NA,NA,NA
2020-01-02 18:30:00,62.444,8.018,0.14688,10.042,NA,NA,2.49,11.0222222222222,NA,NA,-0.04,10.3,0.15505,10.232,NA,NA,5.96,10.5777777777778,NA,NA,NA,NA
2020-01-02 18:45:00,62.4689,8.017,0.146,9.996,NA,NA,2.48,10.9777777777778,NA,NA,-0.04,10.3222222222222,0.15362,10.114,NA,NA,5.95,10.5388888888889,NA,NA,NA,NA
2020-01-02 19:00:00,62.4812,8.016,0.14569,9.947,NA,NA,2.48,10.9388888888889,NA,NA,-0.04,10.3222222222222,0.15569,10.005,NA,NA,5.95,10.5222222222222,NA,NA,NA,NA
2020-01-02 19:15:00,62.5025,8.016,0.14507,9.9,NA,NA,2.52,10.8611111111111,NA,NA,-0.04,10.3388888888889,0.15379,9.913,NA,NA,5.96,10.4611111111111,NA,NA,NA,NA
2020-01-02 19:30:00,62.5141,8.017,0.14552,9.854,NA,NA,2.57,10.7777777777778,NA,NA,-0.04,10.3388888888889,0.15429,9.835,NA,NA,5.99,10.4,NA,NA,NA,NA
2020-01-02 19:45:00,62.5322,8.017,0.14552,9.806,NA,NA,2.58,10.6777777777778,NA,NA,-0.04,10.3222222222222,0.1554,9.757,NA,NA,6.01,10.3222222222222,NA,NA,NA,NA
2020-01-02 20:00:00,62.544,8.017,0.14536,9.759,NA,NA,2.55,10.5777777777778,NA,NA,-0.04,10.3,0.15542,9.674,NA,NA,6.03,10.2388888888889,NA,NA,NA,NA
2020-01-02 20:15:00,62.5563,8.017,0.14496,9.714,NA,NA,2.5,10.4777777777778,NA,NA,-0.04,10.2777777777778,0.15334,9.607,NA,NA,6.04,10.1388888888889,NA,NA,NA,NA
2020-01-02 20:30:00,62.5741,8.017,0.14489,9.667,NA,NA,2.48,10.4,NA,NA,-0.04,10.2611111111111,0.15292,9.55,NA,NA,6.08,10.0611111111111,NA,NA,NA,NA
2020-01-02 20:45:00,62.5806,8.017,0.14419,9.623,NA,NA,2.47,10.3222222222222,NA,NA,-0.04,10.2388888888889,0.15245,9.481,NA,NA,6.13,10,NA,NA,NA,NA
2020-01-02 21:00:00,62.5984,8.016,0.14334,9.579,NA,NA,2.48,10.2388888888889,NA,NA,-0.04,10.2,0.15214,9.417,NA,NA,6.16,9.93888888888889,NA,NA,NA,NA
2020-01-02 21:15:00,62.6118,8.015,0.14342,9.535,NA,NA,2.53,10.1611111111111,NA,NA,-0.04,10.1611111111111,0.15182,9.344,NA,NA,6.17,9.86111111111111,NA,NA,NA,NA
2020-01-02 21:30:00,62.6221,8.017,0.14342,9.494,NA,NA,2.56,10.1,NA,NA,-0.04,10.1222222222222,0.1522,9.276,NA,NA,6.2,9.8,NA,NA,NA,NA
2020-01-02 21:45:00,62.6262,8.019,0.14404,9.447,NA,NA,2.54,10.0388888888889,NA,NA,-0.04,10.0777777777778,0.1538,9.229,NA,NA,6.21,9.73888888888889,NA,NA,NA,NA
2020-01-02 22:00:00,62.626,8.019,0.14352,9.402,NA,NA,2.51,9.96111111111111,NA,NA,-0.04,10.0222222222222,0.1521,9.165,NA,NA,6.22,9.7,NA,NA,NA,NA
2020-01-02 22:15:00,62.6051,8.015,0.1431,9.35,NA,NA,2.51,9.9,NA,NA,-0.04,9.97777777777778,0.15252,9.081,NA,NA,6.23,9.63888888888889,NA,NA,NA,NA
2020-01-02 22:30:00,62.6129,8.005,0.14314,9.291,NA,NA,2.48,9.83888888888889,NA,NA,-0.04,9.92222222222222,0.15196,8.967,NA,NA,6.25,9.57777777777778,NA,NA,NA,NA
2020-01-02 22:45:00,62.6154,7.994,0.14233,9.223,NA,NA,2.44,9.76111111111111,NA,NA,-0.04,9.87777777777778,0.15053,8.811,NA,NA,6.25,9.52222222222222,NA,NA,NA,NA
2020-01-02 23:00:00,62.6172,7.989,0.14146,9.134,NA,NA,2.38,9.7,NA,NA,-0.04,9.82222222222222,0.15092,8.656,NA,NA,6.26,9.46111111111111,NA,NA,NA,NA
2020-01-02 23:15:00,62.6118,7.988,0.14122,9.043,NA,NA,2.31,9.62222222222222,NA,NA,-0.04,9.76111111111111,0.14908,8.523,NA,NA,6.27,9.42222222222222,NA,NA,NA,NA
2020-01-02 23:30:00,62.5972,7.988,0.14093,8.963,NA,NA,2.25,9.53888888888889,NA,NA,-0.04,9.7,0.15062,8.408,NA,NA,6.31,9.36111111111111,NA,NA,NA,NA
2020-01-02 23:45:00,62.5738,7.993,0.14075,8.891,NA,NA,2.21,9.43888888888889,NA,NA,-0.04,9.62222222222222,0.14778,8.331,NA,NA,6.38,9.26111111111111,NA,NA,NA,NA
2020-01-03 00:00:00,62.5714,7.994,0.14023,8.816,NA,NA,2.18,9.32222222222222,NA,NA,-0.04,9.53888888888889,0.14914,8.306,NA,NA,6.38,9.16111111111111,NA,NA,NA,NA
2020-01-03 00:15:00,62.5629,7.996,0.13953,8.743,NA,NA,2.16,9.17777777777778,NA,NA,-0.04,9.46111111111111,0.14841,8.259,NA,NA,6.47,9.03888888888889,NA,NA,NA,NA
2020-01-03 00:30:00,62.5452,8,0.13919,8.689,NA,NA,2.14,9.07777777777778,NA,NA,-0.04,9.37777777777778,0.14702,8.23,NA,NA,6.43,8.92222222222222,NA,NA,NA,NA
2020-01-03 00:45:00,62.5426,7.991,0.13911,8.638,NA,NA,2.13,8.97777777777778,NA,NA,-0.04,9.32222222222222,0.14804,8.199,NA,NA,6.39,8.8,NA,NA,NA,NA
2020-01-03 01:00:00,62.5272,7.987,0.13873,8.581,NA,NA,2.14,8.92222222222222,NA,NA,-0.04,9.23888888888889,0.1474,8.117,NA,NA,6.37,8.72222222222222,NA,NA,NA,NA
2020-01-03 01:15:00,62.5076,7.993,0.13771,8.539,NA,NA,2.13,8.86111111111111,NA,NA,-0.04,9.16111111111111,0.14748,8.069,NA,NA,6.37,8.62222222222223,NA,NA,NA,NA
2020-01-03 01:30:00,62.4935,7.99,0.13791,8.503,NA,NA,2.03,8.82222222222222,NA,NA,-0.04,9.1,0.14762,8.054,NA,NA,6.37,8.56111111111111,NA,NA,NA,NA
2020-01-03 01:45:00,62.491,7.975,0.13743,8.46,NA,NA,1.98,8.77777777777778,NA,NA,-0.04,9.06111111111111,0.14613,7.99,NA,NA,6.4,8.52222222222222,NA,NA,NA,NA
2020-01-03 02:00:00,62.476,7.973,0.13673,8.414,NA,NA,1.93,8.7,NA,NA,-0.04,9,0.14367,7.904,NA,NA,6.4,8.47777777777778,NA,NA,NA,NA
2020-01-03 02:15:00,62.4735,7.981,0.13674,8.367,NA,NA,1.94,8.63888888888889,NA,NA,-0.04,8.93888888888889,0.14463,7.871,NA,NA,6.38,8.43888888888889,NA,NA,NA,NA
2020-01-03 02:30:00,62.4606,7.988,0.13673,8.334,NA,NA,1.97,8.6,NA,NA,-0.04,8.87777777777777,0.14534,7.865,NA,NA,6.37,8.37777777777778,NA,NA,NA,NA
2020-01-03 02:45:00,62.4587,7.994,0.13572,8.314,NA,NA,2,8.56111111111111,NA,NA,-0.04,8.83888888888889,0.14479,7.861,NA,NA,6.38,8.33888888888889,NA,NA,NA,NA
2020-01-03 03:00:00,62.4485,7.999,0.13663,8.291,NA,NA,1.96,8.47777777777778,NA,NA,-0.04,8.76111111111111,0.14504,7.855,NA,NA,6.35,8.27777777777778,NA,NA,NA,NA
2020-01-03 03:15:00,62.4549,8.002,0.13607,8.275,NA,NA,1.95,8.43888888888889,NA,NA,-0.04,8.7,0.1444,7.849,NA,NA,6.34,8.23888888888889,NA,NA,NA,NA
2020-01-03 03:30:00,62.4482,8.001,0.13604,8.257,NA,NA,1.97,8.4,NA,NA,-0.04,8.66111111111111,0.14487,7.834,NA,NA,6.33,8.17777777777778,NA,NA,NA,NA
2020-01-03 03:45:00,62.452,8.001,0.13554,8.24,NA,NA,1.97,8.37777777777778,NA,NA,-0.04,8.62222222222223,0.14449,7.811,NA,NA,6.32,8.16111111111111,NA,NA,NA,NA
2020-01-03 04:00:00,62.4446,8.004,0.13578,8.223,NA,NA,1.96,8.36111111111111,NA,NA,-0.04,8.6,0.1436,7.798,NA,NA,6.32,8.13888888888889,NA,NA,NA,NA
2020-01-03 04:15:00,62.4596,8.004,0.13533,8.195,NA,NA,1.95,8.36111111111111,NA,NA,-0.04,8.56111111111111,0.1449,7.792,NA,NA,6.28,8.12222222222222,NA,NA,NA,NA
2020-01-03 04:30:00,62.4672,8.007,0.13484,8.17,NA,NA,1.92,8.33888888888889,NA,NA,-0.04,8.53888888888889,0.14232,7.776,NA,NA,6.29,8.1,NA,NA,NA,NA
2020-01-03 04:45:00,62.4741,8.011,0.13463,8.15,NA,NA,1.9,8.32222222222222,NA,NA,-0.04,8.5,0.14231,7.768,NA,NA,6.29,8.07777777777778,NA,NA,NA,NA
2020-01-03 05:00:00,62.4766,8.014,0.13533,8.121,NA,NA,1.88,8.3,NA,NA,-0.04,8.47777777777778,0.14228,7.768,NA,NA,6.27,8.06111111111111,NA,NA,NA,NA
2020-01-03 05:15:00,62.4961,8.017,0.13561,8.089,NA,NA,1.86,8.27777777777778,NA,NA,-0.04,8.46111111111111,0.14348,7.763,NA,NA,6.31,8.03888888888889,NA,NA,NA,NA
2020-01-03 05:30:00,62.5051,8.019,0.13842,8.065,NA,NA,1.84,8.27777777777778,NA,NA,-0.04,8.42222222222222,0.14638,7.754,NA,NA,6.33,8.03888888888889,NA,NA,NA,NA
2020-01-03 05:45:00,62.5206,8.02,0.14115,8.026,NA,NA,1.82,8.26111111111111,NA,NA,-0.04,8.4,0.15263,7.714,NA,NA,6.36,8.02222222222222,NA,NA,NA,NA
2020-01-03 06:00:00,62.5268,8.021,0.14166,7.975,NA,NA,1.81,8.23888888888889,NA,NA,-0.04,8.37777777777778,0.15311,7.627,NA,NA,6.39,8,NA,NA,NA,NA
2020-01-03 06:15:00,62.5394,8.022,0.1437,7.928,NA,NA,1.79,8.22222222222222,NA,NA,-0.04,8.36111111111111,0.15647,7.558,NA,NA,6.42,8,NA,NA,NA,NA
2020-01-03 06:30:00,62.5559,8.023,0.14437,7.887,NA,NA,1.78,8.22222222222222,NA,NA,-0.04,8.36111111111111,0.15555,7.506,NA,NA,6.44,7.97777777777778,NA,NA,NA,NA
2020-01-03 06:45:00,62.5669,8.025,0.14617,7.842,NA,NA,1.75,8.2,NA,NA,-0.04,8.33888888888889,0.16233,7.463,NA,NA,6.48,7.97777777777778,NA,NA,NA,NA
2020-01-03 07:00:00,62.5791,8.025,0.14609,7.798,NA,NA,1.71,8.16111111111111,NA,NA,-0.04,8.3,0.16234,7.412,NA,NA,6.5,7.96111111111111,NA,NA,NA,NA
2020-01-03 07:15:00,62.6003,8.022,0.14639,7.75,NA,NA,1.76,8.12222222222222,NA,NA,-0.04,8.27777777777778,0.1614,7.363,NA,NA,6.52,7.93888888888889,NA,NA,NA,NA
2020-01-03 07:30:00,62.6048,8.022,0.14659,7.703,NA,NA,1.78,8.03888888888889,NA,NA,-0.04,8.23888888888889,0.161,7.312,NA,NA,6.53,7.9,NA,NA,NA,NA
2020-01-03 07:45:00,62.6101,8.023,0.14652,7.675,NA,NA,1.76,7.96111111111111,NA,NA,-0.04,8.22222222222222,0.16354,7.304,NA,NA,6.55,7.83888888888889,NA,NA,NA,NA
2020-01-03 08:00:00,62.6233,8.022,0.14588,7.665,NA,NA,2.23,7.82222222222222,NA,NA,-0.04,8.17777777777778,0.16109,7.335,NA,NA,6.58,7.8,NA,NA,NA,NA
2020-01-03 08:15:00,62.6254,8.023,0.14744,7.668,NA,NA,2.62,7.76111111111111,NA,NA,-0.04,8.16111111111111,0.16313,7.383,NA,NA,6.6,7.76111111111111,NA,NA,NA,NA
2020-01-03 08:30:00,62.6394,8.027,0.14733,7.69,NA,NA,2.76,7.72222222222222,NA,NA,-0.04,8.12222222222222,0.15992,7.472,NA,NA,6.63,7.72222222222222,NA,NA,NA,NA
2020-01-03 08:45:00,62.659,8.033,0.14687,7.73,NA,NA,2.87,7.7,NA,NA,-0.04,8.07777777777778,0.16279,7.594,NA,NA,6.64,7.67777777777778,NA,NA,NA,NA
2020-01-03 09:00:00,62.6633,8.038,0.14795,7.774,NA,NA,2.94,7.73888888888889,NA,NA,-0.04,8.06111111111111,0.16361,7.717,NA,NA,6.68,7.63888888888889,NA,NA,NA,NA
2020-01-03 09:15:00,62.6637,8.042,0.14893,7.823,NA,NA,3.03,7.76111111111111,NA,NA,-0.04,8.03888888888889,0.16554,7.824,NA,NA,6.7,7.62222222222222,NA,NA,NA,NA
2020-01-03 09:30:00,62.6762,8.045,0.14959,7.878,NA,NA,3.11,7.83888888888889,NA,NA,-0.04,8,0.16753,7.98,NA,NA,6.73,7.62222222222222,NA,NA,NA,NA
2020-01-03 09:45:00,62.677,8.046,0.15103,7.939,NA,NA,3.12,7.93888888888889,NA,NA,-0.04,8,0.16722,8.092,NA,NA,6.75,7.66111111111111,NA,NA,NA,NA
2020-01-03 10:00:00,62.6746,8.047,0.15102,8.001,NA,NA,3.14,8.03888888888889,NA,NA,-0.04,8,0.16777,8.209,NA,NA,6.76,7.7,NA,NA,NA,NA
2020-01-03 10:15:00,62.6657,8.049,0.15217,8.067,NA,NA,3.13,8.12222222222222,NA,NA,-0.04,8.02222222222222,0.16844,8.323,NA,NA,6.76,7.76111111111111,NA,NA,NA,NA
2020-01-03 10:30:00,62.6657,8.049,0.15193,8.137,NA,NA,3.1,8.26111111111111,NA,NA,-0.04,8.06111111111111,0.16695,8.446,NA,NA,6.76,7.8,NA,NA,NA,NA
2020-01-03 10:45:00,62.6626,8.049,0.1525,8.212,NA,NA,3.07,8.33888888888889,NA,NA,-0.04,8.07777777777778,0.16845,8.551,NA,NA,6.71,7.83888888888889,NA,NA,NA,NA
2020-01-03 11:00:00,62.6494,8.049,0.15409,8.287,NA,NA,3.12,8.47777777777778,NA,NA,-0.04,8.12222222222222,0.16996,8.683,NA,NA,6.65,7.92222222222222,NA,NA,NA,NA
2020-01-03 11:15:00,62.6452,8.05,0.15399,8.371,NA,NA,3.21,8.57777777777778,NA,NA,-0.04,8.13888888888889,0.16891,8.812,NA,NA,6.23,8.02222222222222,NA,NA,NA,NA
2020-01-03 11:30:00,62.643,8.051,0.15501,8.488,NA,NA,3.3,8.7,NA,NA,-0.04,8.17777777777778,0.17086,9.013,NA,NA,6.03,8.2,NA,NA,NA,NA
2020-01-03 11:45:00,62.6389,8.051,0.15573,8.613,NA,NA,3.37,8.8,NA,NA,-0.04,8.22222222222222,0.17144,9.251,NA,NA,5.63,8.32222222222222,NA,NA,NA,NA
2020-01-03 12:00:00,62.6183,8.053,0.15714,8.748,NA,NA,3.41,8.92222222222222,NA,NA,-0.04,8.27777777777778,0.17282,9.465,NA,NA,6.18,8.43888888888889,NA,NA,NA,NA
2020-01-03 12:15:00,62.6128,8.053,0.15678,8.916,NA,NA,3.51,9.03888888888889,NA,NA,-0.04,8.32222222222222,0.17326,9.792,NA,NA,5.54,8.57777777777778,NA,NA,NA,NA
