,Date,Time,ms,LEVEL,TEMPERATURE,LEVEL_m,discharge_m3perS
10548,12/2/2019,9:45:00 AM,0,1.4255,8.133,0.155361086,0.002742709
10549,12/2/2019,10:00:00 AM,0,1.4309,8.24,0.155911735,0.002769082
10550,12/2/2019,10:15:00 AM,0,1.4378,8.379,0.156615342,0.00280364
10551,12/2/2019,10:30:00 AM,0,1.423,8.572,0.155106156,0.002730699
10552,12/2/2019,10:45:00 AM,0,1.4495,8.781,0.157808414,0.002864441
10553,12/2/2019,11:00:00 AM,0,1.4414,9.021,0.156982441,0.002822053
10554,12/2/2019,11:15:00 AM,0,1.4479,9.237,0.157645259,0.002855963
10555,12/2/2019,11:30:00 AM,0,1.4614,9.355,0.159021881,0.002929122
10556,12/2/2019,11:45:00 AM,0,1.4734,9.468,0.160245545,0.002997248
10557,12/2/2019,12:00:00 PM,0,1.4975,9.628,0.16270307,0.003142871
10558,12/2/2019,12:15:00 PM,0,1.4963,9.822,0.162580704,0.003135342
10559,12/2/2019,12:30:00 PM,0,1.5122,10.015,0.164202058,0.003237465
10560,12/2/2019,12:45:00 PM,0,1.5415,10.19,0.167189838,0.003439053
10561,12/2/2019,1:00:00 PM,0,1.5404,10.309,0.167077669,0.003431171
10562,12/2/2019,1:15:00 PM,0,1.5745,10.404,0.170554914,0.003686899
10563,12/2/2019,1:30:00 PM,0,1.6221,10.456,0.175408781,0.004083213
10564,12/2/2019,1:45:00 PM,0,1.6389,10.535,0.177121911,0.004234035
10565,12/2/2019,2:00:00 PM,0,1.6319,10.602,0.176408107,0.004170499
10566,12/2/2019,2:15:00 PM,0,1.6431,10.703,0.177550193,0.004272633
10567,12/2/2019,2:30:00 PM,0,1.6406,10.826,0.177295263,0.004249615
10568,12/2/2019,2:45:00 PM,0,1.6476,10.972,0.178009067,0.004314384
10569,12/2/2019,3:00:00 PM,0,1.6502,11.083,0.178274194,0.004338694
10570,12/2/2019,3:15:00 PM,0,1.653,11.155,0.178559716,0.004365026
10571,12/2/2019,3:30:00 PM,0,1.6583,11.138,0.179100168,0.004415304
10572,12/2/2019,3:45:00 PM,0,1.6469,11.165,0.177937687,0.004307863
10573,12/2/2019,4:00:00 PM,0,1.6547,11.189,0.178733068,0.004381091
10574,12/2/2019,4:15:00 PM,0,1.6539,11.173,0.178651491,0.004373524
10575,12/2/2019,4:30:00 PM,0,1.6458,11.108,0.177825518,0.004297635
10576,12/2/2019,4:45:00 PM,0,1.6485,11.012,0.178100842,0.004322783
10577,12/2/2019,5:00:00 PM,0,1.6622,10.931,0.179497858,0.004452664
10578,12/2/2019,5:15:00 PM,0,1.6558,10.823,0.178845238,0.004391517
10579,12/2/2019,5:30:00 PM,0,1.6539,10.678,0.178651491,0.004373524
10580,12/2/2019,5:45:00 PM,0,1.6512,10.518,0.178376166,0.00434808
10581,12/2/2019,6:00:00 PM,0,1.6491,10.357,0.178162025,0.004328392
10582,12/2/2019,6:15:00 PM,0,1.632,10.173,0.176418304,0.004171399
10583,12/2/2019,6:30:00 PM,0,1.64,9.988,0.17723408,0.00424411
10584,12/2/2019,6:45:00 PM,0,1.6466,9.814,0.177907095,0.004305071
10585,12/2/2019,7:00:00 PM,0,1.6197,9.656,0.175164048,0.004062134
10586,12/2/2019,7:15:00 PM,0,1.6024,9.503,0.173399933,0.003913632
10587,12/2/2019,7:30:00 PM,0,1.6171,9.371,0.174898921,0.004039429
10588,12/2/2019,7:45:00 PM,0,1.6268,9.224,0.17588805,0.004124832
10589,12/2/2019,8:00:00 PM,0,1.6216,9.026,0.175357795,0.004078812
10590,12/2/2019,8:15:00 PM,0,1.6069,8.808,0.173858807,0.003951677
10591,12/2/2019,8:30:00 PM,0,1.5917,8.629,0.172308832,0.003824815
10592,12/2/2019,8:45:00 PM,0,1.5818,8.484,0.17129931,0.003744702
10593,12/2/2019,9:00:00 PM,0,1.5828,8.346,0.171401282,0.003752704
10594,12/2/2019,9:15:00 PM,0,1.5803,8.236,0.171146352,0.003732736
10595,12/2/2019,9:30:00 PM,0,1.5463,8.133,0.167679304,0.003473734
10596,12/2/2019,9:45:00 PM,0,1.5662,8.039,0.169708546,0.003622488
10597,12/2/2019,10:00:00 PM,0,1.5563,7.946,0.168699024,0.003547483
10598,12/2/2019,10:15:00 PM,0,1.5301,7.837,0.166027357,0.003358555
10599,12/2/2019,10:30:00 PM,0,1.5415,7.753,0.167189838,0.003439053
10600,12/2/2019,10:45:00 PM,0,1.5418,7.695,0.16722043,0.003441207
10601,12/2/2019,11:00:00 PM,0,1.5386,7.627,0.166894119,0.003418326
10602,12/2/2019,11:15:00 PM,0,1.5036,7.529,0.163325099,0.003181593
10603,12/2/2019,11:30:00 PM,0,1.5229,7.457,0.165293159,0.003309069
10604,12/2/2019,11:45:00 PM,0,1.51,7.424,0.16397772,0.00322303
10605,12/3/2019,12:00:00 AM,0,1.5133,7.396,0.164314228,0.003244719
10606,12/3/2019,12:15:00 AM,0,1.4978,7.364,0.162733662,0.003144757
10607,12/3/2019,12:30:00 AM,0,1.4993,7.331,0.16288662,0.003154219
10608,12/3/2019,12:45:00 AM,0,1.4815,7.283,0.161071518,0.003044881
10609,12/3/2019,1:00:00 AM,0,1.4744,7.2,0.160347517,0.003003057
10610,12/3/2019,1:15:00 AM,0,1.4728,7.084,0.160184362,0.002993773
10611,12/3/2019,1:30:00 AM,0,1.4697,6.954,0.159868248,0.002975932
10612,12/3/2019,1:45:00 AM,0,1.4686,6.832,0.159756079,0.002969648
10613,12/3/2019,2:00:00 AM,0,1.4706,6.713,0.159960023,0.002981091
10614,12/3/2019,2:15:00 AM,0,1.458,6.599,0.158675176,0.002910349
10615,12/3/2019,2:30:00 AM,0,1.4556,6.485,0.158430443,0.002897239
10616,12/3/2019,2:45:00 AM,0,1.4576,6.396,0.158634387,0.002908156
10617,12/3/2019,3:00:00 AM,0,1.4396,6.325,0.156798891,0.002812814
10618,12/3/2019,3:15:00 AM,0,1.4321,6.255,0.156034101,0.002775023
10619,12/3/2019,3:30:00 AM,0,1.4332,6.18,0.15614627,0.002780495
10620,12/3/2019,3:45:00 AM,0,1.4322,6.109,0.156044298,0.00277552
10621,12/3/2019,4:00:00 AM,0,1.4281,6.039,0.155626213,0.002755333
10622,12/3/2019,4:15:00 AM,0,1.4293,5.973,0.15574858,0.002761206
10623,12/3/2019,4:30:00 AM,0,1.4155,5.94,0.154341366,0.002695427
10624,12/3/2019,4:45:00 AM,0,1.4055,5.967,0.153321646,0.002650169
10625,12/3/2019,5:00:00 AM,0,1.4155,6.009,0.154341366,0.002695427
10626,12/3/2019,5:15:00 AM,0,1.4134,6.046,0.154127225,0.002685755
10627,12/3/2019,5:30:00 AM,0,1.4187,6.07,0.154667676,0.002710337
10628,12/3/2019,5:45:00 AM,0,1.4099,6.086,0.153770323,0.002669833
10629,12/3/2019,6:00:00 AM,0,1.3943,6.104,0.15217956,0.002601882
10630,12/3/2019,6:15:00 AM,0,1.408,6.119,0.153576576,0.002661294
10631,12/3/2019,6:30:00 AM,0,1.4058,6.133,0.153352238,0.002651497
10632,12/3/2019,6:45:00 AM,0,1.393,6.146,0.152046996,0.002596441
10633,12/3/2019,7:00:00 AM,0,1.3915,6.163,0.151894038,0.002590207
10634,12/3/2019,7:15:00 AM,0,1.409,6.185,0.153678548,0.002665779
10635,12/3/2019,7:30:00 AM,0,1.3889,6.221,0.151628911,0.002579507
10636,12/3/2019,7:45:00 AM,0,1.3852,6.263,0.151251614,0.002564518
10637,12/3/2019,8:00:00 AM,0,1.3813,6.307,0.150853924,0.002549017
10638,12/3/2019,8:15:00 AM,0,1.3916,6.375,0.151904235,0.002590621
10639,12/3/2019,8:30:00 AM,0,1.388,6.494,0.151537136,0.002575836
10640,12/3/2019,8:45:00 AM,0,1.383,6.63,0.151027276,0.002555736
10641,12/3/2019,9:00:00 AM,0,1.3875,6.778,0.15148615,0.002573803
10642,12/3/2019,9:15:00 AM,0,1.3729,6.94,0.149997359,0.002516677
10643,12/3/2019,9:30:00 AM,0,1.3749,7.136,0.150201303,0.002524248
10644,12/3/2019,9:45:00 AM,0,1.3796,7.365,0.150680571,0.002542357
10645,12/3/2019,10:00:00 AM,0,1.3998,7.653,0.152740406,0.002625277
10646,12/3/2019,10:15:00 AM,0,1.3958,7.95,0.152332518,0.002608202
10647,12/3/2019,10:30:00 AM,0,1.3889,8.203,0.151628911,0.002579507
10648,12/3/2019,10:45:00 AM,0,1.3851,8.398,0.151241417,0.002564116
10649,12/3/2019,11:00:00 AM,0,1.38,8.534,0.15072136,0.002543919
10650,12/3/2019,11:15:00 AM,0,1.3878,8.65,0.151516742,0.002575022
10651,12/3/2019,11:30:00 AM,0,1.3931,8.783,0.152057193,0.002596859
10652,12/3/2019,11:45:00 AM,0,1.3892,9.017,0.151659502,0.002580735
10653,12/3/2019,12:00:00 PM,0,1.384,9.308,0.151129248,0.002559715
10654,12/3/2019,12:15:00 PM,0,1.3988,9.708,0.152638434,0.002620978
10655,12/3/2019,12:30:00 PM,0,1.3995,10.304,0.152709814,0.002623985
10656,12/3/2019,12:45:00 PM,0,1.4108,10.905,0.153862098,0.002673904
10657,12/3/2019,1:00:00 PM,0,1.4127,11.357,0.154055844,0.002682551
10658,12/3/2019,1:15:00 PM,0,1.4272,11.936,0.155534438,0.002750948
10659,12/3/2019,1:30:00 PM,0,1.4186,12.63,0.154657479,0.002709868
10660,12/3/2019,1:45:00 PM,0,1.4108,13.376,0.153862098,0.002673904
10661,12/3/2019,2:00:00 PM,0,1.4113,13.967,0.153913084,0.002676172
10662,12/3/2019,2:15:00 PM,0,1.414,14.327,0.154188408,0.002688509
10663,12/3/2019,2:30:00 PM,0,1.412,14.341,0.153984464,0.002679356
10664,12/3/2019,2:45:00 PM,0,1.4127,14.073,0.154055844,0.002682551
10665,12/3/2019,3:00:00 PM,0,1.4107,13.987,0.1538519,0.002673451
10666,12/3/2019,3:15:00 PM,0,1.4095,14.042,0.153729534,0.002668029
10667,12/3/2019,3:30:00 PM,0,1.3956,14.085,0.152312123,0.002607356
10668,12/3/2019,3:45:00 PM,0,1.3983,14.157,0.152587448,0.002618836
10669,12/3/2019,4:00:00 PM,0,1.3908,14.105,0.151822658,0.002587313
10670,12/3/2019,4:15:00 PM,0,1.3824,13.853,0.150966093,0.002553358
10671,12/3/2019,4:30:00 PM,0,1.3693,13.523,0.14963026,0.002503255
10672,12/3/2019,4:45:00 PM,0,1.383,13.188,0.151027276,0.002555736
10673,12/3/2019,5:00:00 PM,0,1.3758,12.868,0.150293078,0.002527681
10674,12/3/2019,5:15:00 PM,0,1.3712,12.574,0.149824006,0.002510306
10675,12/3/2019,5:30:00 PM,0,1.3762,12.28,0.150333866,0.002529212
10676,12/3/2019,5:45:00 PM,0,1.3773,12.007,0.150446036,0.002533439
10677,12/3/2019,6:00:00 PM,0,1.3689,11.785,0.149589471,0.002501779
10678,12/3/2019,6:15:00 PM,0,1.3702,11.591,0.149722034,0.002506586
10679,12/3/2019,6:30:00 PM,0,1.3765,11.414,0.150364458,0.002530363
10680,12/3/2019,6:45:00 PM,0,1.3632,11.248,0.14900823,0.002481109
10681,12/3/2019,7:00:00 PM,0,1.36,11.09,0.14868192,0.002469793
10682,12/3/2019,7:15:00 PM,0,1.3648,10.954,0.149171386,0.002486845
10683,12/3/2019,7:30:00 PM,0,1.3591,10.829,0.148590145,0.002466647
10684,12/3/2019,7:45:00 PM,0,1.3499,10.708,0.147652003,0.002435435
10685,12/3/2019,8:00:00 PM,0,1.3687,10.587,0.149569076,0.002501043
10686,12/3/2019,8:15:00 PM,0,1.3946,10.436,0.152210151,0.002603142
10687,12/3/2019,8:30:00 PM,0,1.4316,10.27,0.155983115,0.002772544
10688,12/3/2019,8:45:00 PM,0,1.4364,10.085,0.156472581,0.002796551
10689,12/3/2019,9:00:00 PM,0,1.4213,9.96,0.154932804,0.002722604
10690,12/3/2019,9:15:00 PM,0,1.4234,9.878,0.155146945,0.002732612
10691,12/3/2019,9:30:00 PM,0,1.3947,9.81,0.152220348,0.002603563
10692,12/3/2019,9:45:00 PM,0,1.3905,9.748,0.151792066,0.002586075
10693,12/3/2019,10:00:00 PM,0,1.3968,9.684,0.15243449,0.00261244
10694,12/3/2019,10:15:00 PM,0,1.3968,9.621,0.15243449,0.00261244
10695,12/3/2019,10:30:00 PM,0,1.3912,9.563,0.151863446,0.002588965
10696,12/3/2019,10:45:00 PM,0,1.3865,9.51,0.151384178,0.002569753
10697,12/3/2019,11:00:00 PM,0,1.385,9.455,0.15123122,0.002563715
10698,12/3/2019,11:15:00 PM,0,1.3858,9.402,0.151312798,0.00256693
10699,12/3/2019,11:30:00 PM,0,1.3748,9.348,0.150191106,0.002523867
10700,12/3/2019,11:45:00 PM,0,1.3796,9.29,0.150680571,0.002542357
10701,12/4/2019,12:00:00 AM,0,1.377,9.227,0.150415444,0.002532284
10702,12/4/2019,12:15:00 AM,0,1.3736,9.171,0.150068739,0.002519318
10703,12/4/2019,12:30:00 AM,0,1.3741,9.116,0.150119725,0.00252121
10704,12/4/2019,12:45:00 AM,0,1.3652,9.065,0.149212174,0.002488287
10705,12/4/2019,1:00:00 AM,0,1.3482,9.016,0.14747865,0.002429855
10706,12/4/2019,1:15:00 AM,0,1.3482,8.941,0.14747865,0.002429855
10707,12/4/2019,1:30:00 AM,0,1.342,8.832,0.146846424,0.002409999
10708,12/4/2019,1:45:00 AM,0,1.3373,8.69,0.146367156,0.002395466
10709,12/4/2019,2:00:00 AM,0,1.3469,8.536,0.147346087,0.002425627
10710,12/4/2019,2:15:00 AM,0,1.3458,8.385,0.147233918,0.002422076
10711,12/4/2019,2:30:00 AM,0,1.3383,8.257,0.146469128,0.002398521
10712,12/4/2019,2:45:00 AM,0,1.3388,8.144,0.146520114,0.002400056
10713,12/4/2019,3:00:00 AM,0,1.3368,8.049,0.14631617,0.002393946
10714,12/4/2019,3:15:00 AM,0,1.3277,7.962,0.145388224,0.00236717
10715,12/4/2019,3:30:00 AM,0,1.3296,7.879,0.145581971,0.002372622
10716,12/4/2019,3:45:00 AM,0,1.3154,7.799,0.144133969,0.002333641
10717,12/4/2019,4:00:00 AM,0,1.3197,7.74,0.144572448,0.002345014
10718,12/4/2019,4:15:00 AM,0,1.3189,7.728,0.144490871,0.00234287
10719,12/4/2019,4:30:00 AM,0,1.3103,7.736,0.143613912,0.002320637
10720,12/4/2019,4:45:00 AM,0,1.3273,7.745,0.145347436,0.002366031
10721,12/4/2019,5:00:00 AM,0,1.3122,7.75,0.143807658,0.00232542
10722,12/4/2019,5:15:00 AM,0,1.3229,7.755,0.144898759,0.002353721
10723,12/4/2019,5:30:00 AM,0,1.3183,7.76,0.144429688,0.00234127
10724,12/4/2019,5:45:00 AM,0,1.3151,7.757,0.144103377,0.002332861
10725,12/4/2019,6:00:00 AM,0,1.3147,7.749,0.144062588,0.002331825
10726,12/4/2019,6:15:00 AM,0,1.3097,7.738,0.143552728,0.002319141
10727,12/4/2019,6:30:00 AM,0,1.313,7.729,0.143889236,0.002327456
10728,12/4/2019,6:45:00 AM,0,1.3045,7.716,0.143022474,0.002306487
10729,12/4/2019,7:00:00 AM,0,1.3058,7.704,0.143155038,0.002309599
10730,12/4/2019,7:15:00 AM,0,1.305,7.7,0.14307346,0.00230768
10731,12/4/2019,7:30:00 AM,0,1.3014,7.716,0.142706361,0.002299203
10732,12/4/2019,7:45:00 AM,0,1.3078,7.755,0.143358982,0.002314454
10733,12/4/2019,8:00:00 AM,0,1.3088,7.803,0.143460954,0.002316912
10734,12/4/2019,8:15:00 AM,0,1.3042,7.864,0.142991882,0.002305773
10735,12/4/2019,8:30:00 AM,0,1.2997,7.945,0.142533008,0.002295291
10736,12/4/2019,8:45:00 AM,0,1.2936,8.077,0.141910979,0.002281737
10737,12/4/2019,9:00:00 AM,0,1.3111,8.233,0.143695489,0.002322642
10738,12/4/2019,9:15:00 AM,0,1.2908,8.385,0.141625458,0.002275767
10739,12/4/2019,9:30:00 AM,0,1.3136,8.5,0.143950419,0.002328991
10740,12/4/2019,9:45:00 AM,0,1.2981,8.585,0.142369853,0.002291663
10741,12/4/2019,10:00:00 AM,0,1.3004,8.673,0.142604389,0.002296895
10742,12/4/2019,10:15:00 AM,0,1.3056,8.817,0.143134643,0.002309118
10743,12/4/2019,10:30:00 AM,0,1.3027,8.985,0.142838924,0.002302234
10744,12/4/2019,10:45:00 AM,0,1.2978,9.136,0.142339262,0.002290989
10745,12/4/2019,11:00:00 AM,0,1.2996,9.272,0.142522811,0.002295063
10746,12/4/2019,11:15:00 AM,0,1.3089,9.421,0.143471151,0.002317159
10747,12/4/2019,11:30:00 AM,0,1.2948,9.668,0.142033346,0.002284344
10748,12/4/2019,11:45:00 AM,0,1.3028,10.062,0.142849122,0.002302468
10749,12/4/2019,12:00:00 PM,0,1.3109,10.57,0.143675095,0.002322139
10750,12/4/2019,12:15:00 PM,0,1.3145,11.016,0.144042194,0.002331308
10751,12/4/2019,12:30:00 PM,0,1.3094,11.336,0.143522137,0.002318396
10752,12/4/2019,12:45:00 PM,0,1.3035,11.573,0.142920502,0.002304116
10753,12/4/2019,1:00:00 PM,0,1.3091,11.866,0.143491545,0.002317653
10754,12/4/2019,1:15:00 PM,0,1.321,12.263,0.144705012,0.002348527
10755,12/4/2019,1:30:00 PM,0,1.3157,12.679,0.14416456,0.002334422
10756,12/4/2019,1:45:00 PM,0,1.3216,13.145,0.144766195,0.002350159
10757,12/4/2019,2:00:00 PM,0,1.3227,13.605,0.144878364,0.002353171
10758,12/4/2019,2:15:00 PM,0,1.3137,13.95,0.143960616,0.002329248
10759,12/4/2019,2:30:00 PM,0,1.3081,14.042,0.143389573,0.002315189
10760,12/4/2019,2:45:00 PM,0,1.3143,13.959,0.1440218,0.002330792
10761,12/4/2019,3:00:00 PM,0,1.3049,13.983,0.143063263,0.002307441
10762,12/4/2019,3:15:00 PM,0,1.3045,14.042,0.143022474,0.002306487
10763,12/4/2019,3:30:00 PM,0,1.3029,13.966,0.142859319,0.002302703
10764,12/4/2019,3:45:00 PM,0,1.2968,13.803,0.14223729,0.002288753
10765,12/4/2019,4:00:00 PM,0,1.2901,13.566,0.141554077,0.002274299
10766,12/4/2019,4:15:00 PM,0,1.2863,13.303,0.141166584,0.002266505
10767,12/4/2019,4:30:00 PM,0,1.2773,13.022,0.140248836,0.002249211
10768,12/4/2019,4:45:00 PM,0,1.2799,12.753,0.140513963,0.002254039
10769,12/4/2019,5:00:00 PM,0,1.2787,12.51,0.140391596,0.002251793
10770,12/4/2019,5:15:00 PM,0,1.2746,12.296,0.139973511,0.002244342
10771,12/4/2019,5:30:00 PM,0,1.2679,12.102,0.139290299,0.002232898
10772,12/4/2019,5:45:00 PM,0,1.2639,11.92,0.138882411,0.002226498
10773,12/4/2019,6:00:00 PM,0,1.2628,11.753,0.138770242,0.002224795
10774,12/4/2019,6:15:00 PM,0,1.2608,11.599,0.138566298,0.002221761
10775,12/4/2019,6:30:00 PM,0,1.2566,11.455,0.138138015,0.002215654
10776,12/4/2019,6:45:00 PM,0,1.2543,11.314,0.13790348,0.00221246
10777,12/4/2019,7:00:00 PM,0,1.2533,11.182,0.137801508,0.002211105
10778,12/4/2019,7:15:00 PM,0,1.2433,11.062,0.136781788,0.002198668
10779,12/4/2019,7:30:00 PM,0,1.2442,10.947,0.136873562,0.002199704
10780,12/4/2019,7:45:00 PM,0,1.2466,10.824,0.137118295,0.002202549
10781,12/4/2019,8:00:00 PM,0,1.2404,10.686,0.136486069,0.00219544
10782,12/4/2019,8:15:00 PM,0,1.2402,10.544,0.136465674,0.002195223
10783,12/4/2019,8:30:00 PM,0,1.2333,10.407,0.135762068,0.002188254
10784,12/4/2019,8:45:00 PM,0,1.2366,10.282,0.136098575,0.002191467
10785,12/4/2019,9:00:00 PM,0,1.2314,10.176,0.135568321,0.002186504
10786,12/4/2019,9:15:00 PM,0,1.2289,10.083,0.135313391,0.002184313
10787,12/4/2019,9:30:00 PM,0,1.2288,10,0.135303194,0.002184228
10788,12/4/2019,9:45:00 PM,0,1.2285,9.932,0.135272602,0.002183974
10789,12/4/2019,10:00:00 PM,0,1.2257,9.885,0.13498708,0.002181693
10790,12/4/2019,10:15:00 PM,0,1.2231,9.852,0.134721953,0.002179717
10791,12/4/2019,10:30:00 PM,0,1.2198,9.82,0.134385446,0.002177405
10792,12/4/2019,10:45:00 PM,0,1.2176,9.777,0.134161107,0.002175987
10793,12/4/2019,11:00:00 PM,0,1.2194,9.721,0.134344657,0.00217714
10794,12/4/2019,11:15:00 PM,0,1.2238,9.654,0.134793334,0.002180235
10795,12/4/2019,11:30:00 PM,0,1.2177,9.588,0.134171304,0.002176049
10796,12/4/2019,11:45:00 PM,0,1.2132,9.528,0.13371243,0.002173443
10797,12/5/2019,12:00:00 AM,0,1.2105,9.475,0.133437106,0.002172077
10798,12/5/2019,12:15:00 AM,0,1.2116,9.42,0.133549275,0.002172616
10799,12/5/2019,12:30:00 AM,0,1.2063,9.355,0.133008824,0.002170244
10800,12/5/2019,12:45:00 AM,0,1.2047,9.273,0.132845668,0.00216964
10801,12/5/2019,1:00:00 AM,0,1.2069,9.19,0.133070007,0.002170484
10802,12/5/2019,1:15:00 AM,0,1.2054,9.117,0.132917049,0.002169898
10803,12/5/2019,1:30:00 AM,0,1.2005,9.046,0.132417386,0.0021683
10804,12/5/2019,1:45:00 AM,0,1.2008,8.976,0.132447978,0.002168384
10805,12/5/2019,2:00:00 AM,0,1.1967,8.912,0.132029892,0.002167395
10806,12/5/2019,2:15:00 AM,0,1.2036,8.858,0.132733499,0.002169254
10807,12/5/2019,2:30:00 AM,0,1.1949,8.817,0.131846343,0.002167069
10808,12/5/2019,2:45:00 AM,0,1.1966,8.782,0.132019695,0.002167376
10809,12/5/2019,3:00:00 AM,0,1.1921,8.745,0.131560821,0.002166691
10810,12/5/2019,3:15:00 AM,0,1.1928,8.703,0.131632202,0.002166771
10811,12/5/2019,3:30:00 AM,0,1.1913,8.659,0.131479244,0.002166613
10812,12/5/2019,3:45:00 AM,0,1.1903,8.62,0.131377272,0.002166532
10813,12/5/2019,4:00:00 AM,0,1.1905,8.587,0.131397666,0.002166547
10814,12/5/2019,4:15:00 AM,0,1.1875,8.564,0.13109175,0.002166415
10815,12/5/2019,4:30:00 AM,0,1.1863,8.543,0.130969384,0.002166414
10816,12/5/2019,4:45:00 AM,0,1.183,8.527,0.130632876,0.00216656
10817,12/5/2019,5:00:00 AM,0,1.1812,8.516,0.130449326,0.002166732
10818,12/5/2019,5:15:00 AM,0,1.1781,8.507,0.130133213,0.002167183
10819,12/5/2019,5:30:00 AM,0,1.1828,8.5,0.130612482,0.002166576
10820,12/5/2019,5:45:00 AM,0,1.1805,8.494,0.130377946,0.002166817
10821,12/5/2019,6:00:00 AM,0,1.179,8.487,0.130224988,0.002167032
10822,12/5/2019,6:15:00 AM,0,1.1765,8.477,0.129970058,0.002167492
10823,12/5/2019,6:30:00 AM,0,1.1757,8.465,0.12988848,0.002167665
10824,12/5/2019,6:45:00 AM,0,1.1775,8.451,0.13007203,0.002167293
10825,12/5/2019,7:00:00 AM,0,1.1757,8.438,0.12988848,0.002167665
10826,12/5/2019,7:15:00 AM,0,1.1736,8.433,0.129674339,0.002168183
10827,12/5/2019,7:30:00 AM,0,1.174,8.431,0.129715128,0.002168078
10828,12/5/2019,7:45:00 AM,0,1.178,8.436,0.130123016,0.002167201
10829,12/5/2019,8:00:00 AM,0,1.1777,8.439,0.130092424,0.002167255
10830,12/5/2019,8:15:00 AM,0,1.1786,8.443,0.130184199,0.002167097
10831,12/5/2019,8:30:00 AM,0,1.1791,8.445,0.130235185,0.002167016
10832,12/5/2019,8:45:00 AM,0,1.1733,8.441,0.129643748,0.002168264
10833,12/5/2019,9:00:00 AM,0,1.1716,8.436,0.129470395,0.002168759
10834,12/5/2019,9:15:00 AM,0,1.1717,8.437,0.129480592,0.002168728
10835,12/5/2019,9:30:00 AM,0,1.1721,8.449,0.129521381,0.002168608
10836,12/5/2019,9:45:00 AM,0,1.1764,8.478,0.129959861,0.002167513
10837,12/5/2019,10:00:00 AM,0,1.173,8.531,0.129613156,0.002168347
10838,12/5/2019,10:15:00 AM,0,1.1791,8.6,0.130235185,0.002167016
10839,12/5/2019,10:30:00 AM,0,1.1759,8.691,0.129908875,0.002167621
10840,12/5/2019,10:45:00 AM,0,1.1763,8.796,0.129949664,0.002167534
10841,12/5/2019,11:00:00 AM,0,1.1644,8.92,0.128736197,0.002171503
10842,12/5/2019,11:15:00 AM,0,1.1811,9.049,0.130439129,0.002166744
10843,12/5/2019,11:30:00 AM,0,1.1765,9.169,0.129970058,0.002167492
10844,12/5/2019,11:45:00 AM,0,1.1781,9.332,0.130133213,0.002167183
10845,12/5/2019,12:00:00 PM,0,1.1875,9.519,0.13109175,0.002166415
10846,12/5/2019,12:15:00 PM,0,1.1854,9.764,0.130877609,0.002166432
10847,12/5/2019,12:30:00 PM,0,1.1847,10.015,0.130806228,0.002166457
10848,12/5/2019,12:45:00 PM,0,1.1825,10.224,0.13058189,0.002166601
10849,12/5/2019,1:00:00 PM,0,1.1824,10.397,0.130571693,0.00216661
10850,12/5/2019,1:15:00 PM,0,1.1858,10.551,0.130918398,0.002166422
10851,12/5/2019,1:30:00 PM,0,1.1842,10.71,0.130755242,0.002166481
10852,12/5/2019,1:45:00 PM,0,1.1904,10.906,0.131387469,0.002166539
10853,12/5/2019,2:00:00 PM,0,1.1895,11.114,0.131295694,0.002166483
10854,12/5/2019,2:15:00 PM,0,1.1925,11.306,0.13160161,0.002166736
10855,12/5/2019,2:30:00 PM,0,1.1899,11.504,0.131336483,0.002166506
10856,12/5/2019,2:45:00 PM,0,1.1958,11.739,0.131938118,0.002167224
10857,12/5/2019,3:00:00 PM,0,1.1897,11.917,0.131316088,0.002166494
10858,12/5/2019,3:15:00 PM,0,1.1939,11.953,0.131744371,0.002166916
10859,12/5/2019,3:30:00 PM,0,1.1876,11.897,0.131101947,0.002166417
10860,12/5/2019,3:45:00 PM,0,1.1852,11.789,0.130857214,0.002166438
10861,12/5/2019,4:00:00 PM,0,1.1836,11.66,0.130694059,0.002166517
10862,12/5/2019,4:15:00 PM,0,1.1962,11.532,0.131978906,0.002167298
10863,12/5/2019,4:30:00 PM,0,1.2205,11.396,0.134456826,0.002177877
10864,12/5/2019,4:45:00 PM,0,1.3122,11.229,0.143807658,0.00232542
10865,12/5/2019,5:00:00 PM,0,1.4328,10.975,0.156105482,0.002778502
10866,12/5/2019,5:15:00 PM,0,1.4721,10.694,0.160112981,0.002989727
10867,12/5/2019,5:30:00 PM,0,1.5145,10.497,0.164436594,0.003252661
10868,12/5/2019,5:45:00 PM,0,1.5593,10.37,0.16900494,0.003570002
10869,12/5/2019,6:00:00 PM,0,1.7184,10.215,0.185228685,0.005025204
10870,12/5/2019,6:15:00 PM,0,1.8101,9.693,0.194579517,0.006096618
10871,12/5/2019,6:30:00 PM,0,1.8361,9.349,0.197230789,0.006431361
10872,12/5/2019,6:45:00 PM,0,1.8739,9.345,0.201085331,0.006942426
10873,12/5/2019,7:00:00 PM,0,1.8972,9.369,0.203461278,0.00727185
10874,12/5/2019,7:15:00 PM,0,1.8904,9.354,0.202767869,0.007174574
10875,12/5/2019,7:30:00 PM,0,1.9238,9.325,0.206173734,0.007661361
10876,12/5/2019,7:45:00 PM,0,2.0049,9.275,0.214443663,0.0089373
10877,12/5/2019,8:00:00 PM,0,2.0388,9.226,0.217900514,0.009510088
10878,12/5/2019,8:15:00 PM,0,2.0843,9.159,0.22254024,0.010315426
10879,12/5/2019,8:30:00 PM,0,2.1114,9.054,0.225303681,0.010814994
10880,12/5/2019,8:45:00 PM,0,2.1253,8.941,0.226721092,0.011076996
