Fecha,Valor,M‡ximo,M’nimo
1/29/19,5.9,6.1,5.6
1/29/19,6.24,6.4,6.1
1/29/19,6.44,6.5,6.2
1/29/19,6.26,6.4,6.1
1/29/19,6.06,6.1,6
1/29/19,6.24,6.4,6.1
1/29/19,6.54,6.8,6.2
1/29/19,6.64,6.7,6.6
1/29/19,6.52,6.6,6.4
1/29/19,6.78,6.8,6.7
1/29/19,7.12,7.2,7
1/29/19,6.78,7,6.6
1/29/19,6.78,7.1,6.5
1/29/19,6.6,7,6.3
1/29/19,6.74,6.9,6.5
1/29/19,6.72,6.9,6.6
1/29/19,7.44,7.6,7.1
1/29/19,7.52,7.7,7.2
1/29/19,7.48,7.6,7.2
1/29/19,7.5,7.7,7.4
1/29/19,7.58,7.8,7.4
1/29/19,8.28,8.4,8
1/29/19,8.04,8.3,7.8
1/29/19,7.7,7.9,7.4
1/29/19,7.44,7.9,7.1
1/29/19,7.88,8,7.8
1/29/19,7.54,7.9,7.3
1/29/19,7.7,7.8,7.6
1/29/19,7.68,7.8,7.5
1/29/19,7.54,7.7,7.4
1/29/19,7.64,7.8,7.5
1/29/19,7.76,7.9,7.6
1/29/19,7.64,7.8,7.5
1/29/19,8.06,8.3,7.8
1/29/19,8.5,8.7,8.2
1/29/19,8.24,8.5,8.1
1/29/19,8.3,8.4,8.2
1/29/19,8.14,8.2,8.1
1/29/19,8,8.1,7.9
1/29/19,8.44,8.6,8.3
1/29/19,8.68,8.9,8.6
1/29/19,9.22,9.4,9
1/29/19,9.26,9.5,9
1/29/19,9.62,9.7,9.5
1/29/19,9.76,9.8,9.7
1/29/19,10.02,10.4,9.7
1/29/19,11.04,11.5,10.7
1/29/19,11.04,11.6,10.6
1/29/19,10.38,10.5,10.3
1/29/19,10.36,10.7,9.9
1/29/19,9.6,9.8,9.4
1/29/19,9.54,9.7,9.4
1/29/19,9.24,9.4,9.1
1/29/19,9.38,9.9,9.1
1/29/19,9.64,9.8,9.4
1/29/19,8.86,8.9,8.8
1/29/19,8.82,8.9,8.7
1/29/19,8.64,8.8,8.5
1/29/19,8.66,8.9,8.4
1/29/19,8.78,9,8.6
1/29/19,8.46,8.6,8.3
1/29/19,8.3,8.4,8.2
1/29/19,8.84,9.1,8.5
1/29/19,9.06,9.3,8.8
1/29/19,8.84,9.1,8.7
1/29/19,9.1,9.2,9
1/29/19,9.16,9.2,9.1
1/29/19,8.96,9,8.9
1/29/19,8.76,8.9,8.5
1/29/19,8.16,8.6,8
1/29/19,7.84,7.9,7.8
1/29/19,7.58,7.8,7.5
1/29/19,7.36,7.5,7.3
1/29/19,7,7.1,6.9
1/29/19,6.82,6.9,6.8
1/29/19,6.76,6.8,6.7
1/29/19,6.76,6.9,6.6
1/29/19,6.6,6.6,6.6
1/29/19,6.58,6.6,6.5
1/29/19,6.48,6.5,6.4
1/29/19,6.42,6.5,6.3
1/29/19,6.44,6.5,6.4
1/29/19,6.38,6.4,6.3
1/29/19,6.32,6.4,6.3
1/29/19,6.4,6.4,6.4
1/29/19,6.38,6.4,6.3
1/29/19,6.16,6.2,6.1
1/29/19,6.14,6.2,6.1
1/29/19,6.14,6.2,6.1
1/29/19,6.08,6.1,6
1/29/19,6.06,6.1,6
1/29/19,6.08,6.1,6
1/29/19,6.08,6.1,6
1/29/19,6.08,6.1,6
1/29/19,6.16,6.2,6.1
1/29/19,6.08,6.1,6
1/29/19,6,6,6
1/29/19,5.94,6,5.9
1/29/19,5.98,6,5.9
1/29/19,5.94,6,5.9
1/29/19,5.88,5.9,5.8
1/29/19,5.8,5.8,5.8
1/29/19,5.8,5.8,5.8
1/29/19,5.9,5.9,5.9
1/29/19,5.9,5.9,5.9
1/29/19,5.88,5.9,5.8
1/29/19,5.88,5.9,5.8
1/29/19,5.9,5.9,5.9
1/29/19,5.9,5.9,5.9
1/29/19,5.9,5.9,5.9
1/29/19,5.9,5.9,5.9
1/29/19,5.9,5.9,5.9
1/29/19,5.84,5.9,5.8
1/29/19,5.8,5.8,5.8
1/29/19,5.78,5.8,5.7
1/29/19,5.76,5.8,5.7
1/29/19,5.64,5.7,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.68,5.7,5.6
1/29/19,5.7,5.7,5.7
1/29/19,5.66,5.7,5.6
1/29/19,5.64,5.7,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.66,5.7,5.6
1/29/19,5.66,5.7,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.7,5.7,5.7
1/29/19,5.72,5.8,5.7
1/29/19,5.74,5.8,5.7
1/29/19,5.68,5.7,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.58,5.6,5.5
1/29/19,5.6,5.6,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.68,5.7,5.6
1/29/19,5.7,5.7,5.7
1/29/19,5.7,5.7,5.7
1/29/19,5.68,5.7,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.62,5.7,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.6,5.6,5.6
1/29/19,5.58,5.6,5.5
1/29/19,5.56,5.6,5.5
1/29/19,5.56,5.6,5.5
1/29/19,5.5,5.5,5.5
1/29/19,5.5,5.5,5.5
1/29/19,5.5,5.5,5.5
1/29/19,5.5,5.5,5.5
1/29/19,5.5,5.5,5.5
1/29/19,5.44,5.5,5.4
1/29/19,5.4,5.4,5.4
1/29/19,5.4,5.4,5.4
1/29/19,5.4,5.4,5.4
1/29/19,5.4,5.4,5.4
1/29/19,5.4,5.4,5.4
1/29/19,5.4,5.4,5.4
1/29/19,5.4,5.4,5.4
1/29/19,5.36,5.4,5.3
1/29/19,5.3,5.3,5.3
1/29/19,5.3,5.3,5.3
1/29/19,5.28,5.3,5.2
1/29/19,5.2,5.2,5.2
1/29/19,5.2,5.2,5.2
1/29/19,5.2,5.2,5.2
1/29/19,5.2,5.2,5.2
1/30/19,5.2,5.2,5.2
1/30/19,5.2,5.2,5.2
1/30/19,5.2,5.2,5.2
1/30/19,5.2,5.2,5.2
1/30/19,5.2,5.2,5.2
1/30/19,5.16,5.2,5.1
1/30/19,5.08,5.1,5
1/30/19,5,5,5
1/30/19,4.92,5,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.86,4.9,4.8
1/30/19,4.88,4.9,4.8
1/30/19,4.9,4.9,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.92,5,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.86,4.9,4.8
1/30/19,4.82,4.9,4.8
1/30/19,4.8,4.8,4.8
1/30/19,4.7,4.7,4.7
1/30/19,4.66,4.7,4.6
1/30/19,4.6,4.6,4.6
1/30/19,4.6,4.6,4.6
1/30/19,4.6,4.6,4.6
1/30/19,4.56,4.6,4.5
1/30/19,4.52,4.6,4.5
1/30/19,4.52,4.6,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.52,4.6,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.42,4.5,4.4
1/30/19,4.42,4.5,4.4
1/30/19,4.44,4.5,4.4
1/30/19,4.42,4.5,4.4
1/30/19,4.4,4.4,4.4
1/30/19,4.4,4.4,4.4
1/30/19,4.4,4.4,4.4
1/30/19,4.44,4.5,4.4
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.5,4.5,4.5
1/30/19,4.48,4.5,4.4
1/30/19,4.14,4.4,3.8
1/30/19,3.62,3.7,3.6
1/30/19,3.5,3.5,3.5
1/30/19,3.54,3.6,3.5
1/30/19,3.5,3.5,3.5
1/30/19,3.42,3.5,3.4
1/30/19,3.38,3.4,3.3
1/30/19,3.4,3.4,3.4
1/30/19,3.4,3.4,3.4
1/30/19,3.38,3.4,3.3
1/30/19,3.4,3.4,3.4
1/30/19,3.42,3.5,3.4
1/30/19,3.4,3.4,3.4
1/30/19,3.4,3.4,3.4
1/30/19,3.42,3.5,3.4
1/30/19,3.5,3.5,3.5
1/30/19,3.58,3.6,3.5
1/30/19,3.6,3.6,3.6
1/30/19,3.6,3.6,3.6
1/30/19,3.6,3.6,3.6
1/30/19,3.6,3.6,3.6
1/30/19,3.72,3.8,3.7
1/30/19,3.8,3.8,3.8
1/30/19,3.8,3.8,3.8
1/30/19,3.82,3.9,3.8
1/30/19,3.96,4,3.9
1/30/19,3.98,4,3.9
1/30/19,3.9,3.9,3.9
1/30/19,3.96,4,3.9
1/30/19,4.12,4.2,4.1
1/30/19,4.22,4.3,4.2
1/30/19,4.26,4.3,4.2
1/30/19,4.3,4.3,4.3
1/30/19,4.38,4.5,4.3
1/30/19,4.68,4.7,4.6
1/30/19,4.88,5,4.7
1/30/19,4.98,5.1,4.8
1/30/19,5,5,5
1/30/19,5.2,5.3,5.1
1/30/19,5.38,5.5,5.3
1/30/19,5.66,5.9,5.4
1/30/19,5.9,6.1,5.8
1/30/19,5.82,5.9,5.7
1/30/19,5.88,6,5.8
1/30/19,5.9,6,5.8
1/30/19,6.06,6.1,6
1/30/19,6,6.1,5.9
1/30/19,5.84,6,5.7
1/30/19,5.68,5.8,5.6
1/30/19,5.78,6,5.6
1/30/19,6.72,7,6.3
1/30/19,6.56,6.8,6.4
1/30/19,6.56,6.6,6.4
1/30/19,6.48,6.6,6.3
1/30/19,6.38,6.4,6.3
1/30/19,6.24,6.3,6.1
1/30/19,6.32,6.4,6.2
1/30/19,6.2,6.2,6.2
1/30/19,6.64,7.2,6.2
1/30/19,6.84,7.1,6.5
1/30/19,6.32,6.4,6.3
1/30/19,6.58,7,6.4
1/30/19,6.86,7,6.8
1/30/19,6.72,7,6.5
1/30/19,6.54,6.6,6.5
1/30/19,6.42,6.7,6.3
1/30/19,7.06,7.1,6.9
1/30/19,7.32,7.5,7.1
1/30/19,6.86,6.9,6.8
1/30/19,7.48,7.8,6.9
1/30/19,7.7,7.8,7.6
1/30/19,7.42,7.7,7.3
1/30/19,7.72,7.9,7.5
1/30/19,7.82,8.1,7.5
1/30/19,7.54,7.7,7.4
1/30/19,7.52,7.6,7.5
1/30/19,7.78,8,7.4
1/30/19,8.06,8.3,7.9
1/30/19,7.8,7.9,7.7
1/30/19,8.1,8.2,8
1/30/19,8.38,8.5,8.3
1/30/19,8.22,8.5,8
1/30/19,8.5,8.7,8.3
1/30/19,8.36,8.7,8.1
1/30/19,8.26,8.5,8.1
1/30/19,8.56,8.9,8.2
1/30/19,8.38,8.6,8.2
1/30/19,8.16,8.4,8
1/30/19,8.58,8.7,8.4
1/30/19,8.98,9.7,8.3
1/30/19,9.38,9.6,9.1
1/30/19,8.5,8.7,8.3
1/30/19,8,8.4,7.8
1/30/19,8.28,8.5,8.1
1/30/19,8.32,8.7,8
1/30/19,7.94,8.1,7.9
1/30/19,8.12,8.2,8.1
1/30/19,8.1,8.3,7.9
1/30/19,8.02,8.2,7.9
1/30/19,8.62,9,8.3
1/30/19,8.96,9.5,8.6
1/30/19,8.94,9.3,8.6
1/30/19,9.6,10.5,9.1
1/30/19,9.9,10.2,9.5
1/30/19,9.54,9.9,9.1
1/30/19,9.4,9.5,9.3
1/30/19,9.3,9.5,9.1
1/30/19,9.26,9.5,9
1/30/19,9.5,9.9,9.1
1/30/19,9.48,9.7,9.3
1/30/19,9.62,9.9,9.4
1/30/19,9.74,9.8,9.6
1/30/19,9.8,9.9,9.7
1/30/19,10.1,10.4,9.9
1/30/19,9.96,10.4,9.6
1/30/19,9.14,9.6,8.7
1/30/19,9.36,9.6,9.1
1/30/19,9.56,9.7,9.5
1/30/19,9.52,9.7,9.2
1/30/19,8.94,9,8.8
1/30/19,8.88,9.2,8.7
1/30/19,8.5,8.9,8.1
1/30/19,8.14,8.3,8
1/30/19,8.52,8.7,8.3
1/30/19,8.48,8.7,8.1
1/30/19,7.8,7.9,7.7
1/30/19,7.62,7.7,7.6
1/30/19,8.04,8.6,7.6
1/30/19,8.44,8.8,7.9
1/30/19,7.32,7.7,7
1/30/19,6.78,6.9,6.7
1/30/19,6.58,6.7,6.5
1/30/19,6.5,6.7,6.3
1/30/19,6.18,6.2,6.1
1/30/19,6.3,6.4,6.2
1/30/19,6.46,6.6,6.3
1/30/19,6.68,6.8,6.6
1/30/19,6.86,6.9,6.7
1/30/19,7.04,7.1,7
1/30/19,7.16,7.2,7.1
1/30/19,7.22,7.3,7.2
1/30/19,7.32,7.4,7.3
1/30/19,7.52,7.6,7.4
1/30/19,7.28,7.4,7.1
1/30/19,7,7.1,6.9
1/30/19,6.8,6.9,6.7
1/30/19,6.76,6.9,6.6
1/30/19,6.42,6.6,6.3
1/30/19,6.26,6.3,6.2
1/30/19,6.3,6.3,6.3
1/30/19,6.26,6.3,6.2
1/30/19,6.22,6.3,6.1
1/30/19,6.12,6.2,6.1
1/30/19,6.22,6.3,6.1
1/30/19,6.12,6.2,6.1
1/30/19,6.14,6.2,6.1
1/30/19,6.02,6.1,6
1/30/19,6,6,6
1/30/19,5.9,6,5.8
1/30/19,5.8,5.8,5.8
1/30/19,5.76,5.8,5.7
1/30/19,5.7,5.7,5.7
1/30/19,5.72,5.8,5.7
1/30/19,5.64,5.7,5.6
1/30/19,5.54,5.6,5.5
1/30/19,5.5,5.5,5.5
1/30/19,5.46,5.5,5.4
1/30/19,5.4,5.4,5.4
1/30/19,5.38,5.4,5.3
1/30/19,5.36,5.4,5.3
1/30/19,5.3,5.3,5.3
1/30/19,5.3,5.3,5.3
1/30/19,5.38,5.4,5.3
1/30/19,5.28,5.3,5.2
1/30/19,5.12,5.2,5
1/30/19,4.9,5,4.8
1/30/19,4.76,4.8,4.7
1/30/19,4.84,4.9,4.8
1/30/19,4.84,4.9,4.7
1/30/19,4.64,4.7,4.6
1/30/19,4.56,4.7,4.5
1/30/19,4.86,4.9,4.8
1/30/19,4.74,4.8,4.7
1/30/19,4.76,4.8,4.7
1/30/19,4.72,4.8,4.7
1/30/19,4.54,4.6,4.5
1/30/19,4.58,4.6,4.5
1/30/19,4.66,4.7,4.6
1/30/19,4.74,4.8,4.7
1/30/19,4.8,4.8,4.8
1/30/19,4.82,4.9,4.8
1/30/19,4.82,4.9,4.8
1/30/19,4.88,4.9,4.8
1/30/19,4.88,4.9,4.8
1/30/19,4.9,4.9,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.92,5,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.88,4.9,4.8
1/30/19,4.8,4.8,4.8
1/30/19,4.8,4.8,4.8
1/30/19,4.8,4.8,4.8
1/30/19,4.8,4.8,4.8
1/30/19,4.8,4.8,4.8
1/30/19,4.8,4.8,4.8
1/30/19,4.74,4.8,4.7
1/30/19,4.82,4.9,4.7
1/30/19,4.82,4.9,4.8
1/30/19,4.86,4.9,4.8
1/30/19,4.9,4.9,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.9,4.9,4.9
1/30/19,4.82,4.9,4.8
1/30/19,4.78,4.8,4.7
1/30/19,4.68,4.8,4.6
1/30/19,4.64,4.7,4.6
1/30/19,4.78,4.8,4.7
1/30/19,4.76,4.8,4.7
1/30/19,4.7,4.7,4.7
1/30/19,4.66,4.7,4.6
1/30/19,4.66,4.7,4.6
1/30/19,4.64,4.7,4.6
1/30/19,4.6,4.6,4.6
1/30/19,4.5,4.5,4.5
1/30/19,4.48,4.5,4.4
1/30/19,4.34,4.4,4.3
1/31/19,4.22,4.3,4.2
1/31/19,4.26,4.3,4.2
1/31/19,4.32,4.4,4.3
1/31/19,4.48,4.6,4.4
1/31/19,4.66,4.7,4.6
1/31/19,4.72,4.8,4.6
1/31/19,4.68,4.8,4.6
1/31/19,4.7,4.7,4.7
1/31/19,4.62,4.7,4.6
1/31/19,4.58,4.6,4.5
1/31/19,4.6,4.6,4.6
1/31/19,4.52,4.6,4.5
1/31/19,4.5,4.5,4.5
1/31/19,4.44,4.5,4.4
1/31/19,4.42,4.5,4.4
1/31/19,4.4,4.4,4.4
1/31/19,4.36,4.4,4.3
1/31/19,4.44,4.5,4.4
1/31/19,4.38,4.4,4.3
1/31/19,4.26,4.3,4.2
1/31/19,4.14,4.2,4.1
1/31/19,4.1,4.1,4.1
1/31/19,4.1,4.1,4.1
1/31/19,4.08,4.1,4
1/31/19,4.06,4.1,4
1/31/19,4.04,4.1,4
1/31/19,4,4,4
1/31/19,4,4,4
1/31/19,4.1,4.1,4.1
1/31/19,4.1,4.1,4.1
1/31/19,4.18,4.2,4.1
1/31/19,4.24,4.3,4.2
1/31/19,4.34,4.4,4.3
1/31/19,4.28,4.4,4.2
1/31/19,4.24,4.3,4.2
1/31/19,4.24,4.3,4.2
1/31/19,4.14,4.2,4.1
1/31/19,4.08,4.1,4
1/31/19,4.22,4.3,4.2
1/31/19,4.16,4.2,4.1
1/31/19,4.2,4.2,4.2
1/31/19,4.12,4.2,4.1
1/31/19,4.1,4.1,4.1
1/31/19,4.16,4.2,4.1
1/31/19,4.2,4.2,4.2
1/31/19,4.2,4.2,4.2
1/31/19,4.2,4.2,4.2
1/31/19,4.3,4.3,4.3
1/31/19,4.3,4.3,4.3
1/31/19,4.34,4.4,4.3
1/31/19,4.38,4.4,4.3
1/31/19,4.38,4.4,4.3
1/31/19,4.38,4.4,4.3
1/31/19,4.32,4.4,4.3
1/31/19,4.34,4.4,4.3
1/31/19,4.36,4.4,4.3
1/31/19,4.4,4.4,4.4
1/31/19,4.4,4.4,4.4
1/31/19,4.4,4.4,4.4
1/31/19,4.32,4.4,4.3
1/31/19,4.3,4.3,4.3
1/31/19,4.3,4.3,4.3
1/31/19,4.32,4.4,4.3
1/31/19,4.34,4.4,4.3
1/31/19,4.3,4.3,4.3
1/31/19,4.3,4.3,4.3
1/31/19,4.3,4.3,4.3
1/31/19,4.38,4.4,4.3
1/31/19,4.4,4.4,4.4
1/31/19,4.4,4.4,4.4
1/31/19,4.4,4.4,4.4
1/31/19,4.4,4.4,4.4
1/31/19,4.38,4.4,4.3
1/31/19,4.3,4.3,4.3
1/31/19,4.3,4.3,4.3
1/31/19,4.3,4.3,4.3
1/31/19,4.2,4.2,4.2
1/31/19,4.12,4.2,4.1
1/31/19,4.18,4.2,4.1
1/31/19,4.26,4.3,4.2
1/31/19,4.2,4.2,4.2
1/31/19,4.24,4.3,4.2
1/31/19,4.32,4.4,4.3
1/31/19,4.34,4.4,4.3
1/31/19,4.3,4.3,4.3
1/31/19,4.4,4.4,4.4
1/31/19,4.4,4.4,4.4
1/31/19,4.5,4.5,4.5
1/31/19,4.58,4.6,4.5
1/31/19,4.58,4.6,4.5
1/31/19,4.54,4.6,4.5
1/31/19,4.56,4.6,4.5
1/31/19,4.66,4.7,4.6
1/31/19,4.68,4.7,4.6
1/31/19,4.7,4.7,4.7
1/31/19,4.68,4.7,4.6
1/31/19,4.52,4.6,4.5
1/31/19,4.58,4.7,4.5
1/31/19,4.7,4.7,4.7
1/31/19,4.72,4.8,4.7
1/31/19,4.68,4.7,4.6
1/31/19,4.7,4.7,4.7
1/31/19,4.66,4.8,4.6
1/31/19,4.6,4.6,4.6
1/31/19,4.64,4.7,4.6
1/31/19,4.72,4.8,4.7
1/31/19,4.7,4.8,4.6
1/31/19,4.58,4.6,4.5
1/31/19,4.58,4.6,4.5
1/31/19,4.64,4.7,4.6
1/31/19,4.7,4.7,4.7
1/31/19,4.78,4.9,4.7
1/31/19,4.82,4.9,4.8
1/31/19,4.88,5,4.8
1/31/19,5.16,5.2,5.1
1/31/19,5.18,5.3,5.1
1/31/19,5.16,5.2,5.1
1/31/19,5.18,5.3,5.1
1/31/19,5.2,5.3,5.1
1/31/19,5.26,5.3,5.2
1/31/19,5.46,5.6,5.4
1/31/19,5.38,5.5,5.3
1/31/19,5.3,5.3,5.3
1/31/19,5.34,5.4,5.3
1/31/19,5.42,5.5,5.3
1/31/19,5.2,5.4,5.1
1/31/19,5.14,5.2,5.1
1/31/19,5.16,5.2,5.1
1/31/19,5.12,5.2,5
1/31/19,5.26,5.3,5.2
1/31/19,5.2,5.2,5.2
1/31/19,5.52,5.6,5.4
1/31/19,5.44,5.5,5.4
1/31/19,5.84,6,5.6
1/31/19,5.52,5.7,5.4
1/31/19,5.6,5.7,5.5
1/31/19,6.16,6.5,5.8
1/31/19,6.22,6.3,6.1
1/31/19,6.72,7,6.4
1/31/19,7.04,7.2,6.9
1/31/19,6.56,6.8,6.4
1/31/19,6.5,6.7,6.4
1/31/19,6.52,6.7,6.4
1/31/19,6.74,6.8,6.6
1/31/19,6.62,6.7,6.5
1/31/19,6.56,6.8,6.3
1/31/19,6.88,7,6.7
1/31/19,6.7,6.9,6.5
1/31/19,6.72,7,6.6
1/31/19,6.94,7.1,6.9
1/31/19,6.98,7.1,6.9
1/31/19,7.14,7.2,7
1/31/19,7.2,7.3,7.1
1/31/19,7.14,7.3,7
1/31/19,7.02,7.3,6.8
1/31/19,6.76,6.9,6.7
1/31/19,6.6,6.9,6.5
1/31/19,7.04,7.1,7
1/31/19,7.36,7.4,7.2
1/31/19,7.4,7.5,7.3
1/31/19,7.04,7.1,7
1/31/19,7.14,7.2,7.1
1/31/19,7.16,7.3,7
1/31/19,7.44,7.5,7.3
1/31/19,7.2,7.3,7.1
1/31/19,7.14,7.3,7
1/31/19,7.18,7.3,7.1
1/31/19,7.32,7.5,7.2
1/31/19,6.98,7.2,6.8
1/31/19,7.24,7.4,6.9
1/31/19,7.68,7.8,7.6
1/31/19,7.42,7.6,7.3
1/31/19,7.22,7.5,7.1
1/31/19,6.94,7.1,6.8
1/31/19,7.08,7.2,6.9
1/31/19,6.82,6.9,6.7
1/31/19,6.86,6.9,6.7
1/31/19,6.98,7,6.9
1/31/19,6.96,7.1,6.8
1/31/19,6.7,6.7,6.7
1/31/19,6.64,6.7,6.6
1/31/19,6.68,6.7,6.6
1/31/19,6.74,6.8,6.7
1/31/19,6.62,6.8,6.5
1/31/19,6.94,7.1,6.8
1/31/19,7.34,7.4,7.3
1/31/19,7.46,7.7,7.2
1/31/19,7.74,7.8,7.7
1/31/19,7.84,8.1,7.7
1/31/19,7.98,8.1,7.8
1/31/19,7.88,8,7.8
1/31/19,8.14,8.5,7.9
1/31/19,8.84,9.2,8.7
1/31/19,8.6,9,8.2
1/31/19,7.92,8.2,7.5
1/31/19,6.94,7.2,6.8
1/31/19,6.94,7,6.8
1/31/19,6.82,7,6.6
1/31/19,6.6,6.8,6.5
1/31/19,7,7.1,6.8
1/31/19,7.16,7.2,7.1
1/31/19,7.26,7.5,7.1
1/31/19,7.42,7.6,7.1
1/31/19,6.96,7.1,6.9
1/31/19,6.82,6.9,6.7
1/31/19,6.6,6.7,6.5
1/31/19,6.58,6.6,6.5
1/31/19,6.56,6.6,6.5
1/31/19,6.52,6.6,6.4
1/31/19,6.24,6.3,6.2
1/31/19,6.14,6.2,6.1
1/31/19,6.1,6.1,6.1
1/31/19,6.14,6.2,6.1
1/31/19,6.12,6.2,6.1
1/31/19,6.08,6.1,6
1/31/19,5.86,6,5.7
1/31/19,5.78,5.8,5.7
1/31/19,5.68,5.8,5.6
1/31/19,5.68,5.8,5.6
1/31/19,5.76,5.8,5.7
1/31/19,5.7,5.7,5.7
1/31/19,5.7,5.7,5.7
1/31/19,5.66,5.7,5.6
1/31/19,5.52,5.6,5.5
1/31/19,5.44,5.5,5.4
1/31/19,5.38,5.4,5.3
1/31/19,5.32,5.4,5.3
1/31/19,5.3,5.3,5.3
1/31/19,5.3,5.3,5.3
1/31/19,5.22,5.3,5.2
1/31/19,5.14,5.2,5.1
1/31/19,5.1,5.1,5.1
1/31/19,5.06,5.1,5
1/31/19,5,5,5
1/31/19,5,5,5
1/31/19,5.06,5.1,5
1/31/19,5,5,5
1/31/19,4.94,5,4.9
1/31/19,4.96,5,4.9
1/31/19,4.96,5,4.9
1/31/19,5.06,5.1,5
1/31/19,5,5,5
1/31/19,5,5,5
1/31/19,5.1,5.1,5.1
1/31/19,5.06,5.1,5
1/31/19,5,5,5
1/31/19,4.92,5,4.9
1/31/19,4.9,4.9,4.9
1/31/19,4.9,4.9,4.9
1/31/19,4.9,4.9,4.9
1/31/19,4.9,4.9,4.9
1/31/19,4.9,4.9,4.9
1/31/19,4.94,5,4.9
1/31/19,4.9,4.9,4.9
1/31/19,5,5,5
1/31/19,4.98,5,4.9
1/31/19,5.02,5.1,5
1/31/19,5.1,5.1,5.1
1/31/19,5.1,5.1,5.1
1/31/19,5.12,5.2,5.1
1/31/19,5.1,5.1,5.1
1/31/19,5.1,5.1,5.1
1/31/19,5.02,5.1,5
1/31/19,5,5,5
1/31/19,4.9,4.9,4.9
1/31/19,4.9,4.9,4.9
1/31/19,4.9,4.9,4.9
1/31/19,4.82,4.9,4.8
1/31/19,4.8,4.8,4.8
1/31/19,4.8,4.8,4.8
1/31/19,4.7,4.7,4.7
1/31/19,4.78,4.8,4.7
1/31/19,4.78,4.8,4.7
1/31/19,4.7,4.7,4.7
1/31/19,4.78,4.8,4.7
1/31/19,4.7,4.7,4.7
1/31/19,4.7,4.7,4.7
1/31/19,4.7,4.7,4.7
1/31/19,4.76,4.8,4.7
1/31/19,4.7,4.7,4.7
1/31/19,4.62,4.7,4.6
1/31/19,4.6,4.6,4.6
1/31/19,4.5,4.5,4.5
1/31/19,4.5,4.5,4.5
1/31/19,4.42,4.5,4.4
1/31/19,4.32,4.4,4.3
1/31/19,4.18,4.3,4.1
1/31/19,4.2,4.3,4.1
2/1/19,4.32,4.4,4.3
2/1/19,4.4,4.4,4.4
2/1/19,4.4,4.4,4.4
2/1/19,4.4,4.4,4.4
2/1/19,4.46,4.5,4.4
2/1/19,4.5,4.5,4.5
2/1/19,4.54,4.6,4.5
2/1/19,4.6,4.6,4.6
2/1/19,4.56,4.6,4.5
2/1/19,4.52,4.6,4.5
2/1/19,4.5,4.5,4.5
2/1/19,4.4,4.4,4.4
2/1/19,4.42,4.5,4.3
2/1/19,4.4,4.4,4.4
2/1/19,4.52,4.6,4.5
2/1/19,4.58,4.6,4.5
2/1/19,4.5,4.5,4.5
2/1/19,4.4,4.4,4.4
2/1/19,4.4,4.4,4.4
2/1/19,4.36,4.4,4.3
2/1/19,4.3,4.3,4.3
2/1/19,4.3,4.3,4.3
2/1/19,4.28,4.3,4.2
2/1/19,4.2,4.2,4.2
2/1/19,4.2,4.2,4.2
2/1/19,4.2,4.2,4.2
2/1/19,4.2,4.2,4.2
2/1/19,4.2,4.2,4.2
2/1/19,4.2,4.2,4.2
2/1/19,4.24,4.3,4.2
2/1/19,4.38,4.4,4.3
2/1/19,4.32,4.4,4.3
2/1/19,4.3,4.3,4.3
2/1/19,4.36,4.4,4.3
2/1/19,4.34,4.4,4.3
2/1/19,4.32,4.4,4.3
2/1/19,4.32,4.4,4.3
2/1/19,4.36,4.4,4.3
2/1/19,4.38,4.4,4.3
2/1/19,4.34,4.4,4.3
2/1/19,4.34,4.4,4.3
2/1/19,4.36,4.4,4.3
2/1/19,4.3,4.3,4.3
2/1/19,4.3,4.3,4.3
2/1/19,4.22,4.3,4.2
